clip_name,role,frame_index,phase,feature_delta_t_s,feature_energy_mj,backbone_delta_t_s,backbone_energy_mj,total_delta_t_s,total_energy_mj
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,0,hop,0.0005499999970197,0.1831005716516094,0.002520000009099,0.7875100123725802,0.0031000000017229,0.9792958971356265
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,1,hop,0.0005300000048009,0.17747726178246684,0.0025100000057136,0.785479227404831,0.0030700000061187,0.9717657611749925
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,2,hop,0.0005200000014156,0.17421186733172514,0.0025199999945471,0.7876343648926293,0.0030699999915668,0.9707794740201992
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,3,hop,0.0005300000048009,0.18038353945247163,0.0025100000057136,0.7881839210275141,0.0030700000061187,0.9774263619577956
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,4,hop,0.0005200000014156,0.1767272551992752,0.0025099999911617,0.7883068606635452,0.0030699999915668,0.9768872495807964
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,5,hop,0.0005300000048009,0.18155594342713377,0.0025100000057136,0.7892242366313991,0.0030700000061187,0.9794157056950727
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,6,hop,0.0005200000014156,0.1745348787115753,0.0025199999945471,0.7918466230454598,0.0030699999915668,0.9755381624116148
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,7,hop,0.0005200000014156,0.17520473367841646,0.0025199999945471,0.7906797629529478,0.0030700000061187,0.9747431625076863
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,8,hop,0.0005200000014156,0.17552655811088885,0.0025199999945471,0.7914498200421326,0.0030699999915668,0.975859900779678
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,9,hop,0.0005300000048009,0.17815519229890375,0.0025100000057136,0.7890250982174163,0.0030700000061187,0.9758654887196833
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,10,hop,0.0005200000014156,0.17629628171106812,0.0025199999945471,0.791227469790273,0.0030699999915668,0.9766554647111408
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,11,hop,0.0005300000048009,0.17869821589982235,0.0025100000057136,0.7903915270423403,0.0030700000061187,0.9777253654190434
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,12,hop,0.0005200000014156,0.17572613042415286,0.0025199999945471,0.7918696663448658,0.0030699999915668,0.9765540218490562
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,13,hop,0.0005200000014156,0.17497512188939907,0.0025199999945471,0.79497307426687,0.0030700000061187,0.9790550203655117
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,14,hop,0.0005300000048009,0.1792920236863978,0.0025100000057136,0.7910599117719506,0.0030700000061187,0.9790865838673313
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,15,hop,0.0005200000014156,0.17552823633255885,0.0025199999945471,0.794917606839283,0.0030700000061187,0.9794782984181463
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,16,hop,0.0005300000048009,0.18078551697710032,0.0025100000057136,0.7908342516930342,0.0030700000061187,0.9801563544378241
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,17,hop,0.0005300000048009,0.18182975919645997,0.0025100000057136,0.7906904336831918,0.0030700000061187,0.9811063758779257
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,18,hop,0.0005200000014156,0.17562643391611438,0.002520000009099,0.7941788811655377,0.0030700000061187,0.9788378625592586
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,19,hop,0.0005200000014156,0.17714914907793505,0.0025100000057136,0.7915302840739113,0.0030700000061187,0.9807063311798111
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,20,hop,0.0005200000014156,0.1758029916174098,0.002520000009099,0.7943502392485635,0.0030700000061187,0.9791855165692813
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,21,hop,0.0005200000014156,0.17503026658232101,0.0025199999945471,0.7947741008071829,0.0030700000061187,0.9787874333823903
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,22,hop,0.0005300000048009,0.18023920506575225,0.0025100000057136,0.7935871296918199,0.0030700000061187,0.9826849170858788
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,23,hop,0.0005200000014156,0.17620022493592477,0.0025199999945471,0.7945703939017832,0.0030700000061187,0.9798030740820792
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,24,hop,0.0005200000014156,0.17551640630416362,0.002520000009099,0.7940531865402278,0.0030700000061187,0.9786762044793679
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,25,hop,0.0005200000014156,0.1761739291854349,0.0025199999945471,0.7965082183272407,0.0030700000061187,0.9818633765491668
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,26,hop,0.0005200000014156,0.17563402535900993,0.002520000009099,0.7952420858747689,0.0030700000061187,0.9800075627240601
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,27,hop,0.0005300000048009,0.18130941312894228,0.0025100000057136,0.7922982935926409,0.0030700000061187,0.9821194813153928
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,28,hop,0.0005200000014156,0.17578380320741074,0.002520000009099,0.7971550130789629,0.0030700000061187,0.981847121441158
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,29,hop,0.0005200000014156,0.17547472682998203,0.0025099999911617,0.7929414286561549,0.0030600000027334,0.9772005528173923
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,30,hop,0.0005200000014156,0.17772174239253657,0.002520000009099,0.7946737203873309,0.0030700000061187,0.9815763573118863
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,31,hop,0.000529999990249,0.181253833145839,0.0025099999911617,0.7910076169043465,0.0030699999915668,0.9808973535395202
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,32,hop,0.0005200000014156,0.17542056468564465,0.0025199999945471,0.7948451993885037,0.0030699999915668,0.9790751866832326
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,33,hop,0.0005199999868636,0.17604604220797518,0.0025099999911617,0.7937842231017966,0.0030599999881815,0.9787139362824832
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,34,hop,0.0005200000014156,0.17557396433722192,0.002520000009099,0.7934323263722447,0.0030700000061187,0.9778157169576317
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,35,hop,0.000529999990249,0.17971802571081266,0.0025100000057136,0.790760022582515,0.0030699999915668,0.9790393343678225
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,36,hop,0.0005200000014156,0.17630402017765698,0.002520000009099,0.7943987714612739,0.0030700000061187,0.9798095682261855
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,37,hop,0.0005199999868636,0.17662073328358166,0.0025199999945471,0.7958381768945992,0.0030699999915668,0.981590441857107
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,38,hop,0.0005200000014156,0.17626411935662126,0.0025100000057136,0.7922230030427754,0.0030600000027334,0.9773705733429403
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,39,hop,0.0005199999868636,0.176091895719386,0.0025199999945471,0.794769682924518,0.0030699999915668,0.9798940341723171
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,40,hop,0.0005300000048009,0.1824506982585884,0.0025100000057136,0.794454308584814,0.0030700000061187,0.9855653364700153
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,41,hop,0.0005199999868636,0.17641259057060601,0.0025099999911617,0.7913307000010542,0.0030599999881815,0.976651783480502
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,42,hop,0.0005200000014156,0.1765275788936428,0.002520000009099,0.7957370506045934,0.0030700000061187,0.9813465447101868
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,43,hop,0.000529999990249,0.1822053463191325,0.0025099999911617,0.7926693449010881,0.0030699999915668,0.9836094628802282
