held_out_case,pooling,distance_head,threshold_method,threshold,precision,recall,accuracy,f1
3,mean,euclidean,percentile,0.938718318939209,0.5018939393939394,1.0,0.5037735849056604,0.6683480453972257
3,mean,euclidean,calibrated,0.9765520691871643,0.5018939393939394,1.0,0.5037735849056604,0.6683480453972257
3,mean,mahalanobis,percentile,9.927990250293549,0.5,1.0,0.5,0.6666666666666666
3,mean,mahalanobis,chi_square,9.654887863680159,0.5,1.0,0.5,0.6666666666666666
3,mean,mahalanobis,calibrated,17.127999667826785,0.5,1.0,0.5,0.6666666666666666
3,mean,knn_full,percentile,0.188480555239746,0.4990476190476191,0.9886792452830189,0.4981132075471698,0.6632911392405063
3,mean,knn_full,calibrated,0.2635266817819603,0.4990476190476191,0.9886792452830189,0.4981132075471698,0.6632911392405063
3,mean,knn_clustered_16,percentile,0.2491714961109606,0.4990476190476191,0.9886792452830189,0.4981132075471698,0.6632911392405063
3,mean,knn_clustered_16,calibrated,0.5169876983042179,0.5,0.9886792452830189,0.5,0.6641318124207858
3,max,euclidean,percentile,1.658299207687378,0.5321285140562249,1.0,0.560377358490566,0.6946264744429882
3,max,euclidean,calibrated,1.6164860725402832,0.5247524752475248,1.0,0.5471698113207547,0.6883116883116883
3,max,mahalanobis,percentile,9.672916042548081,0.5602536997885835,1.0,0.6075471698113207,0.7181571815718157
3,max,mahalanobis,chi_square,9.654887863680159,0.5590717299578059,1.0,0.6056603773584905,0.7171853856562923
3,max,mahalanobis,calibrated,9.851329790018795,0.5698924731182796,1.0,0.6226415094339622,0.726027397260274
3,max,knn_full,percentile,1.4335652635616107,0.5237154150197628,1.0,0.5452830188679245,0.6874189364461738
3,max,knn_full,calibrated,1.4149873510575044,0.5196078431372549,1.0,0.5377358490566038,0.6838709677419355
3,max,knn_clustered_16,percentile,1.3954577256684595,0.5196078431372549,1.0,0.5377358490566038,0.6838709677419355
3,max,knn_clustered_16,calibrated,1.5134067449863426,0.549792531120332,1.0,0.590566037735849,0.7095046854082999
3,concat_mean_last,euclidean,percentile,1.3483532667160034,0.5386178861788617,1.0,0.5716981132075472,0.7001321003963011
3,concat_mean_last,euclidean,calibrated,1.1650266647338867,0.5096153846153846,1.0,0.5188679245283019,0.6751592356687898
3,concat_mean_last,mahalanobis,percentile,16.013828276705482,0.5,1.0,0.5,0.6666666666666666
3,concat_mean_last,mahalanobis,chi_square,12.96661879854054,0.5,1.0,0.5,0.6666666666666666
3,concat_mean_last,mahalanobis,calibrated,17.89186979470921,0.5009487666034156,0.9962264150943396,0.5018867924528302,0.6666666666666666
3,concat_mean_last,knn_full,percentile,0.26159981518887215,0.4990476190476191,0.9886792452830189,0.4981132075471698,0.6632911392405063
3,concat_mean_last,knn_full,calibrated,0.3766646988129268,0.4990476190476191,0.9886792452830189,0.4981132075471698,0.6632911392405063
3,concat_mean_last,knn_clustered_16,percentile,0.36280789310260836,0.4990476190476191,0.9886792452830189,0.4981132075471698,0.6632911392405063
3,concat_mean_last,knn_clustered_16,calibrated,0.5672788157489382,0.5,0.9886792452830189,0.5,0.6641318124207858
