clip_name,role,frame_index,phase,feature_delta_t_s,feature_energy_mj,backbone_delta_t_s,backbone_energy_mj,total_delta_t_s,total_energy_mj
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,0,hop,0.0005499999970197,0.1840295507419289,0.0024999999877763,0.8267679869851531,0.0030799999949522,1.019879482806691
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,1,hop,0.000529999990249,0.1780797211478524,0.0024899999989429,0.8240986858018083,0.003049999999348,1.0109876336030834
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,2,hop,0.0005300000048009,0.1811872578294407,0.0024899999989429,0.8285158951901929,0.003049999999348,1.0182645176606577
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,3,hop,0.0005200000014156,0.17607534073401182,0.0024899999989429,0.82628064511608,0.0030399999959627,1.0112645383633854
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,4,hop,0.0005300000048009,0.1796175810883653,0.0024899999989429,0.8291091543217469,0.003049999999348,1.0174615451674365
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,5,hop,0.0005200000014156,0.17565319942523402,0.0024899999989429,0.8315175375203395,0.0030399999959627,1.0161781217510424
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,6,hop,0.0005200000014156,0.1762482192570309,0.0024899999989429,0.827473395749387,0.0030400000105146,1.012630010997733
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,7,hop,0.0005200000014156,0.17575617707179378,0.0025000000023283,0.832725724172699,0.003049999999348,1.0173406592931475
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,8,hop,0.0005200000014156,0.1752581714621185,0.0024999999877763,0.8339177706945267,0.003049999999348,1.018183385608646
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,9,hop,0.0005300000048009,0.17882649240532522,0.0024899999989429,0.8301263226310082,0.003049999999348,1.0177124108693096
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,10,hop,0.0005300000048009,0.17974435508343198,0.0024899999989429,0.8311715438031033,0.003049999999348,1.019675562844152
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,11,hop,0.0005200000014156,0.17687174378066087,0.0024899999989429,0.8320153996906983,0.0030399999959627,1.017869878469229
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,12,hop,0.0005300000048009,0.1793982466127144,0.0024899999989429,0.8315938106185832,0.003049999999348,1.019801085343682
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,13,hop,0.0005200000014156,0.176694780867723,0.0024899999989429,0.8295820941581467,0.0030399999959627,1.015358958697748
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,14,hop,0.0005300000048009,0.18258047368858368,0.0024899999989429,0.8306486337907543,0.003049999999348,1.0218399151501254
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,15,hop,0.0005300000048009,0.17976695014012628,0.0024899999989429,0.8311941998206267,0.003049999999348,1.0196217306067967
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,16,hop,0.0005200000014156,0.17687090108388226,0.0024899999989429,0.8333549267370348,0.0030399999959627,1.0193076102694005
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,17,hop,0.0005200000014156,0.1764724306147773,0.0024899999989429,0.8309709710121672,0.0030399999959627,1.0165254315093126
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,18,hop,0.0005300000048009,0.18113567039238118,0.0024899999989429,0.8320135887891158,0.003049999999348,1.0218095959708495
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,19,hop,0.000529999990249,0.18103098445142016,0.0024899999989429,0.8314694463789037,0.003049999999348,1.0212600316136053
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,20,hop,0.0005300000048009,0.17999373979285793,0.0024899999989429,0.8303022958229205,0.003049999999348,1.019006034200157
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,21,hop,0.000529999990249,0.18036246346976936,0.0024899999989429,0.831941231541423,0.003049999999348,1.021286201855987
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,22,hop,0.0005300000048009,0.18107915586859294,0.0024899999989429,0.8319908861543241,0.003049999999348,1.02190407493047
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,23,hop,0.0005199999868636,0.177224965387935,0.0024799999955575,0.8284495745762802,0.0030399999959627,1.0176020906741476
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,24,hop,0.0005200000014156,0.1778742240425166,0.0024799999955575,0.8318508850748338,0.0030399999959627,1.0217271027194754
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,25,hop,0.000529999990249,0.18019268320572657,0.0024899999989429,0.8306735130933891,0.003049999999348,1.0194523483794207
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,26,hop,0.0005200000014156,0.17926206456316726,0.0024899999989429,0.8325064915992993,0.003049999999348,1.023720966868149
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,27,hop,0.0005200000014156,0.18000718497830143,0.0024899999989429,0.833577592552329,0.003049999999348,1.0255124523694605
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,28,hop,0.000529999990249,0.18056762626498937,0.0024899999989429,0.8316636254321729,0.003049999999348,1.0209165086115246
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,29,hop,0.0005300000048009,0.1801705987145479,0.0024899999989429,0.8309212661960541,0.003049999999348,1.0196285367279936
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,30,hop,0.0005300000048009,0.1825791755769419,0.0024899999989429,0.8320109818080258,0.003049999999348,1.0231762578787134
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,31,hop,0.0005200000014156,0.17710049852912463,0.0025000000023283,0.835158771520601,0.003049999999348,1.0213657453349272
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,32,hop,0.000529999990249,0.18081442908813045,0.0024899999989429,0.8329801773119944,0.003049999999348,1.022430276839272
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,33,hop,0.0005200000014156,0.17659765548134546,0.0024899999989429,0.8321138769775556,0.0030399999959627,1.0177934798630237
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,34,hop,0.0005200000014156,0.17729944688817792,0.0025000000023283,0.83691847477961,0.003049999999348,1.0233243969503905
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,35,hop,0.0005200000014156,0.17696982302807307,0.0025000000023283,0.8356535426081377,0.003049999999348,1.0216558162096872
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,36,hop,0.0005200000014156,0.17869048607064383,0.0025000000023283,0.8343384394477994,0.003049999999348,1.022135910003925
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,37,hop,0.0005200000014156,0.17938672285062465,0.0024899999989429,0.8314149614998011,0.003049999999348,1.0227046161538436
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,38,hop,0.0005200000014156,0.17923646448576286,0.0024899999989429,0.8309683066559774,0.003049999999348,1.022157472308616
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,39,hop,0.0005200000014156,0.17607989129661675,0.0025000000023283,0.8355056258648021,0.003049999999348,1.0207168538221412
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,40,hop,0.0005200000014156,0.17637625550349054,0.0025000000023283,0.8370439721776778,0.003049999999348,1.022378065448482
