clip_name,role,frame_index,phase,feature_delta_t_s,feature_energy_mj,backbone_delta_t_s,backbone_energy_mj,total_delta_t_s,total_energy_mj
1101010001_ToyCar_case1_ab01_IND_ch1_0001,anomaly,0,hop,0.0005200000014156,0.17985429094479144,0.0033000000112224,1.1242807449571168,0.0038600000116275,1.3162116745867194
1101010001_ToyCar_case1_ab01_IND_ch1_0001,anomaly,1,hop,0.0005200000014156,0.1780674635791373,0.0033200000034412,1.1313118797565893,0.003870000000461,1.3187837677921128
1101010001_ToyCar_case1_ab01_IND_ch1_0001,anomaly,2,hop,0.0005200000014156,0.17751330562634965,0.0033200000034412,1.131384193973063,0.003870000000461,1.3180293310971085
1101010001_ToyCar_case1_ab01_IND_ch1_0001,anomaly,3,hop,0.0005200000014156,0.17689744067854635,0.0033200000034412,1.1307910567627293,0.003870000000461,1.3168446416646575
1101010001_ToyCar_case1_ab01_IND_ch1_0001,anomaly,4,hop,0.0005300000048009,0.18068495625598352,0.0033100000000558,1.1286419210852965,0.003870000000461,1.3179625930232008
1101010001_ToyCar_case1_ab01_IND_ch1_0001,anomaly,5,hop,0.0005200000014156,0.17691329057492425,0.0033200000034412,1.131364127006882,0.003870000000461,1.317285028279084
1101010001_ToyCar_case1_ab01_IND_ch1_0001,anomaly,6,hop,0.0005199999868636,0.17913569076750285,0.0033200000034412,1.1348179250235766,0.003870000000461,1.3231100088621577
1101010001_ToyCar_case1_ab01_IND_ch1_0001,anomaly,7,hop,0.0005200000014156,0.17798497962609766,0.0033200000034412,1.1322837001727861,0.003870000000461,1.3194746435844054
1101010001_ToyCar_case1_ab01_IND_ch1_0001,anomaly,8,hop,0.0005300000048009,0.18216900058487376,0.0033100000000558,1.1279424139265182,0.003870000000461,1.318871078450249
1101010001_ToyCar_case1_ab01_IND_ch1_0001,anomaly,9,hop,0.0005200000014156,0.17766388314020426,0.0033200000034412,1.1325288068493384,0.003870000000461,1.3194732056209693
1101010001_ToyCar_case1_ab01_IND_ch1_0001,anomaly,10,hop,0.0005300000048009,0.18132784131898533,0.0033100000000558,1.1300321175672228,0.003870000000461,1.3202433451886177
1101010001_ToyCar_case1_ab01_IND_ch1_0001,anomaly,11,hop,0.0005200000014156,0.1769901338384624,0.0033100000000558,1.1277699513734396,0.0038599999970756,1.3137427377169875
1101010001_ToyCar_case1_ab01_IND_ch1_0001,anomaly,12,hop,0.0005300000048009,0.18177659753008907,0.0033100000000558,1.1297565518598323,0.003870000000461,1.3201439570719995
1101010001_ToyCar_case1_ab01_IND_ch1_0001,anomaly,13,hop,0.0005200000014156,0.17723188407208776,0.0033100000000558,1.1288622058340525,0.0038599999970756,1.3150765917999023
1101010001_ToyCar_case1_ab01_IND_ch1_0001,anomaly,14,hop,0.0005200000014156,0.17734014381377514,0.0033200000034412,1.1325287674039572,0.003870000000461,1.3189755227475268
1101010001_ToyCar_case1_ab01_IND_ch1_0001,anomaly,15,hop,0.0005200000014156,0.17780299639192512,0.0033100000000558,1.1310258696393292,0.0038599999970756,1.3176132586738238
1101010001_ToyCar_case1_ab01_IND_ch1_0001,anomaly,16,hop,0.0005200000014156,0.1780613352012874,0.0033200000034412,1.1336958677584337,0.003870000000461,1.320889012938207
1101010001_ToyCar_case1_ab01_IND_ch1_0001,anomaly,17,hop,0.0005300000048009,0.18224412618183697,0.0033100000000558,1.129931467198422,0.003870000000461,1.3211086701468329
1101010001_ToyCar_case1_ab01_IND_ch1_0001,anomaly,18,hop,0.0005200000014156,0.17728804358708775,0.0033200000034412,1.1330527783017965,0.003870000000461,1.3193483501069314
1101010001_ToyCar_case1_ab01_IND_ch1_0001,anomaly,19,hop,0.0005300000048009,0.18348699044062824,0.0033100000000558,1.1328861515466553,0.003870000000461,1.3253556438555787
1101010001_ToyCar_case1_ab01_IND_ch1_0001,anomaly,20,hop,0.0005300000048009,0.18155329700063758,0.0033100000000558,1.1310983846685778,0.003870000000461,1.3214853703254659
1101010001_ToyCar_case1_ab01_IND_ch1_0001,anomaly,21,hop,0.0005200000014156,0.18097019831831382,0.0033100000000558,1.1340050675239473,0.003870000000461,1.32722511295093
1101010001_ToyCar_case1_ab01_IND_ch1_0001,anomaly,22,hop,0.000529999990249,0.1816036889181819,0.0033100000000558,1.1309263488428027,0.003870000000461,1.3213391282179725
1101010001_ToyCar_case1_ab01_IND_ch1_0001,anomaly,23,hop,0.0005200000014156,0.17758336428433352,0.0033100000000558,1.1279954249827722,0.0038600000116275,1.3146607344362276
1101010001_ToyCar_case1_ab01_IND_ch1_0001,anomaly,24,hop,0.0005200000014156,0.177539113688491,0.0033100000000558,1.1310225382976047,0.0038599999970756,1.3178175214007877
