held_out_case,pooling,distance_head,threshold_method,threshold,precision,recall,accuracy,f1
1,mean,euclidean,perentile_same_machie_95.0,1.6064071655273438,0.9504132231404959,0.8712121212121212,0.9128787878787878,0.9090909090909091
1,mean,euclidean,perentile_same_machie_99.0,2.919799327850342,0.8181818181818182,0.06818181818181818,0.5265151515151515,0.1258741258741259
1,mean,euclidean,perentile_same_machie_99.5,5.979430675506592,0.8333333333333334,0.03787878787878788,0.5151515151515151,0.07246376811594203
1,mean,euclidean,evt_p95_equiv,1.6298326264932754,0.9576271186440678,0.8560606060606061,0.9090909090909091,0.904
1,mean,euclidean,parametric_p95_equiv,1.8167854273993551,0.9576719576719577,0.6856060606060606,0.8276515151515151,0.7991169977924945
1,mean,euclidean,kde_p95_equiv,1.6944547157054528,0.960352422907489,0.8257575757575758,0.8958333333333334,0.8879837067209776
1,mean,euclidean,evt_p99_equiv,2.95283291667608,0.8181818181818182,0.06818181818181818,0.5265151515151515,0.1258741258741259
1,mean,euclidean,parametric_p99_equiv,2.0648334861392077,0.9538461538461539,0.4696969696969697,0.7234848484848485,0.6294416243654822
1,mean,euclidean,kde_p99_equiv,5.523765494365593,0.8181818181818182,0.06818181818181818,0.5265151515151515,0.1258741258741259
1,mean,euclidean,evt_p999_equiv,20.360776610654217,0.0,0.0,0.5,0.0
1,mean,euclidean,parametric_p999_equiv,2.3833401058935704,0.9024390243902439,0.14015151515151514,0.5625,0.24262295081967214
1,mean,euclidean,kde_p999_equiv,6.658233515964869,0.0,0.0,0.5,0.0
1,mean,euclidean,mad,1.585072636604309,0.9473684210526315,0.8863636363636364,0.9185606060606061,0.9158512720156555
1,mean,euclidean,iqr,1.6971887350082397,0.9601769911504425,0.821969696969697,0.8939393939393939,0.8857142857142857
1,mean,mahalanobis,perentile_same_machie_95.0,55.40676237138507,0.946236559139785,0.6666666666666666,0.8143939393939394,0.7822222222222223
1,mean,mahalanobis,perentile_same_machie_99.0,65.36538073295591,0.9932432432432432,0.5568181818181818,0.7765151515151515,0.7135922330097088
1,mean,mahalanobis,perentile_same_machie_99.5,66.82141780925261,0.9929078014184397,0.5303030303030303,0.7632575757575758,0.691358024691358
1,mean,mahalanobis,evt_p95_equiv,56.57319862063316,0.9485714285714286,0.6287878787878788,0.7973484848484849,0.7562642369020501
1,mean,mahalanobis,parametric_p95_equiv,54.38427582331138,0.93,0.7045454545454546,0.8257575757575758,0.8017241379310345
1,mean,mahalanobis,kde_p95_equiv,55.70048978728963,0.9453551912568307,0.6553030303030303,0.8087121212121212,0.7740492170022372
1,mean,mahalanobis,evt_p99_equiv,64.4899978418187,0.9933774834437086,0.5681818181818182,0.7821969696969697,0.7228915662650602
1,mean,mahalanobis,parametric_p99_equiv,59.154385161084505,0.9763313609467456,0.625,0.8049242424242424,0.7621247113163973
1,mean,mahalanobis,kde_p99_equiv,65.72658298250057,0.9931506849315068,0.5492424242424242,0.7727272727272727,0.7073170731707317
1,mean,mahalanobis,evt_p999_equiv,69.4169034000937,1.0,0.48484848484848486,0.7424242424242424,0.6530612244897959
1,mean,mahalanobis,parametric_p999_equiv,65.00023113110014,0.9932432432432432,0.5568181818181818,0.7765151515151515,0.7135922330097088
1,mean,mahalanobis,kde_p999_equiv,70.03656083411559,1.0,0.4734848484848485,0.7367424242424242,0.6426735218508998
1,mean,mahalanobis,mad,58.43271950120631,0.9764705882352941,0.6287878787878788,0.8068181818181818,0.7649769585253456
1,mean,mahalanobis,iqr,63.22648770621001,0.9806451612903225,0.5757575757575758,0.7821969696969697,0.7255369928400954
1,mean,knn_full,perentile_same_machie_95.0,1.1436893009748694,0.9433962264150944,0.946969696969697,0.9450757575757576,0.945179584120983
1,mean,knn_full,perentile_same_machie_99.0,1.9745168895811611,0.8974358974358975,0.13257575757575757,0.5587121212121212,0.23102310231023102
1,mean,knn_full,perentile_same_machie_99.5,3.5518138520306177,0.8461538461538461,0.041666666666666664,0.5170454545454546,0.07942238267148015
1,mean,knn_full,evt_p95_equiv,1.1551940286339364,0.9467680608365019,0.9431818181818182,0.9450757575757576,0.9449715370018975
1,mean,knn_full,parametric_p95_equiv,1.3425120417551266,0.9771689497716894,0.8106060606060606,0.8958333333333334,0.8861283643892339
1,mean,knn_full,kde_p95_equiv,1.2225075878019454,0.967741935483871,0.9090909090909091,0.9393939393939394,0.9375
1,mean,knn_full,evt_p99_equiv,1.7729122752838091,0.9557522123893806,0.4090909090909091,0.6950757575757576,0.5729442970822282
1,mean,knn_full,parametric_p99_equiv,1.492743988656913,0.9732620320855615,0.6893939393939394,0.8352272727272727,0.8070953436807096
1,mean,knn_full,kde_p99_equiv,3.1604567846948575,0.8181818181818182,0.06818181818181818,0.5265151515151515,0.1258741258741259
1,mean,knn_full,evt_p999_equiv,19.486586985352325,0.0,0.0,0.5,0.0
