clip_name,role,frame_index,phase,feature_delta_t_s,feature_energy_mj,backbone_delta_t_s,backbone_energy_mj,total_delta_t_s,total_energy_mj
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,0,hop,0.0005500000115716,0.18107606890586594,0.0040000000008149,1.3246137742074922,0.0045800000079907,1.5144747163364638
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,1,hop,0.0005200000014156,0.1731700061856246,0.0039799999940441,1.3216191489800124,0.0045299999910639,1.5036727387393607
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,2,hop,0.0005200000014156,0.17344454631385114,0.0039899999974295,1.3250904520967364,0.0045400000090012,1.507418905963372
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,3,hop,0.0005300000048009,0.17713230798564056,0.0039899999974295,1.3266570700125828,0.0045499999978346,1.5124004116335237
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,4,hop,0.0005200000014156,0.17461999474731943,0.0039899999974295,1.3271803529629644,0.0045399999944493,1.5106346496018408
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,5,hop,0.0005200000014156,0.17332061597297285,0.0039900000119814,1.3253868426520834,0.0045400000090012,1.5076410303016976
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,6,hop,0.000529999990249,0.17621822363988165,0.0039799999940441,1.3220964206359236,0.0045399999944493,1.5067770631708717
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,7,hop,0.0005300000048009,0.17819737380547618,0.0039800000085961,1.325765692317244,0.0045400000090012,1.5124502160254185
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,8,hop,0.0005200000014156,0.17307052842015408,0.0039899999974295,1.3288597919656053,0.0045399999944493,1.5108637020077824
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,9,hop,0.0005200000014156,0.17338722136713597,0.0039800000085961,1.3251479268196067,0.0045300000056158,1.5073444990586076
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,10,hop,0.0005200000014156,0.17367046099487354,0.0039900000119814,1.329362532281688,0.0045400000090012,1.5119413951847516
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,11,hop,0.000529999990249,0.1781748384037272,0.0039899999974295,1.3274976268317635,0.0045499999978346,1.5141844025119744
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,12,hop,0.0005300000048009,0.17795048849885223,0.0039800000085961,1.323929945458032,0.0045400000090012,1.5104170520056004
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,13,hop,0.0005200000014156,0.17693163267714948,0.0039799999940441,1.325352571983228,0.0045399999944493,1.514137456753724
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,14,hop,0.0005300000048009,0.17693564387150293,0.0039800000085961,1.3260155037522545,0.0045400000090012,1.5115126664976422
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,15,hop,0.0005200000014156,0.1733977461120101,0.0039899999974295,1.3291839042290923,0.0045400000090012,1.5114156128302112
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,16,hop,0.0005200000014156,0.17382296416051604,0.0039900000119814,1.3278215646407525,0.0045400000090012,1.5105534327430408
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,17,hop,0.0005300000048009,0.17811015279515324,0.0039800000085961,1.3264097679091316,0.0045400000090012,1.5131307248306054
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,18,hop,0.0005200000014156,0.17509497857313858,0.0039799999940441,1.3261191758091198,0.0045399999944493,1.5130676646710088
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,19,hop,0.0005300000048009,0.1787306436143114,0.0039800000085961,1.3300638375018872,0.0045400000090012,1.5171826122497631
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,20,hop,0.0005200000014156,0.17343747841874152,0.0039799999940441,1.3281205862651377,0.0045300000056158,1.510268512808648
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,21,hop,0.0005300000048009,0.17931619655834724,0.0039800000085961,1.3276392242906647,0.0045400000090012,1.5156655341926224
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,22,hop,0.000529999990249,0.1775628893194115,0.0039799999940441,1.3255733910372656,0.0045399999944493,1.5116976642509161
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,23,hop,0.0005200000014156,0.1769788165749706,0.0039800000085961,1.3296166985545044,0.0045400000090012,1.5183742261417774
