held_out_case,pooling,distance_head,threshold_method,threshold,precision,recall,accuracy,f1
1,mean,euclidean,perentile_same_machie_95.0,3.835707664489746,0.9418604651162791,0.6136363636363636,0.7878787878787878,0.7431192660550459
1,mean,euclidean,perentile_same_machie_99.0,5.024112701416016,0.9436619718309859,0.2537878787878788,0.6193181818181818,0.4
1,mean,euclidean,perentile_same_machie_99.5,8.385332107543945,1.0,0.06060606060606061,0.5303030303030303,0.11428571428571428
1,mean,euclidean,evt_p95_equiv,3.821118233681464,0.9418604651162791,0.6136363636363636,0.7878787878787878,0.7431192660550459
1,mean,euclidean,parametric_p95_equiv,4.046362306811777,0.9627329192546584,0.5871212121212122,0.7821969696969697,0.7294117647058823
1,mean,euclidean,kde_p95_equiv,3.869824724256868,0.9411764705882353,0.6060606060606061,0.7840909090909091,0.7373271889400922
1,mean,euclidean,evt_p99_equiv,4.981333297928986,0.9452054794520548,0.26136363636363635,0.6231060606060606,0.4094955489614243
1,mean,euclidean,parametric_p99_equiv,4.432450422764012,0.9672131147540983,0.44696969696969696,0.7159090909090909,0.6113989637305699
1,mean,euclidean,kde_p99_equiv,7.922685837414493,0.8095238095238095,0.06439393939393939,0.5246212121212122,0.11929824561403508
1,mean,euclidean,evt_p999_equiv,12.893838778255269,0.0,0.0,0.5,0.0
1,mean,euclidean,parametric_p999_equiv,4.909168955551571,0.9473684210526315,0.2727272727272727,0.6287878787878788,0.4235294117647059
1,mean,euclidean,kde_p999_equiv,8.574915932710644,0.0,0.0,0.5,0.0
1,mean,euclidean,mad,4.292817115783691,0.9701492537313433,0.49242424242424243,0.7386363636363636,0.6532663316582915
1,mean,euclidean,iqr,4.756500959396362,0.9560439560439561,0.32954545454545453,0.6571969696969697,0.49014084507042255
1,mean,mahalanobis,perentile_same_machie_95.0,56.84997083964775,0.9341317365269461,0.5909090909090909,0.7746212121212122,0.7238979118329466
1,mean,mahalanobis,perentile_same_machie_99.0,67.05101281018152,0.9805825242718447,0.38257575757575757,0.6875,0.5504087193460491
1,mean,mahalanobis,perentile_same_machie_99.5,68.85667119378571,0.9871794871794872,0.2916666666666667,0.6439393939393939,0.4502923976608187
1,mean,mahalanobis,evt_p95_equiv,57.20121369393442,0.9454545454545454,0.5909090909090909,0.7784090909090909,0.7272727272727273
1,mean,mahalanobis,parametric_p95_equiv,53.03828063964033,0.8762886597938144,0.6439393939393939,0.7765151515151515,0.74235807860262
1,mean,mahalanobis,kde_p95_equiv,57.02849098043172,0.9397590361445783,0.5909090909090909,0.7765151515151515,0.7255813953488373
1,mean,mahalanobis,evt_p99_equiv,66.68230851663567,0.981651376146789,0.4053030303030303,0.6988636363636364,0.5737265415549598
1,mean,mahalanobis,parametric_p99_equiv,58.02046829519153,0.95,0.5757575757575758,0.7727272727272727,0.7169811320754716
1,mean,mahalanobis,kde_p99_equiv,67.03501384520358,0.9805825242718447,0.38257575757575757,0.6875,0.5504087193460491
1,mean,mahalanobis,evt_p999_equiv,73.36402401492853,1.0,0.19318181818181818,0.5965909090909091,0.3238095238095238
1,mean,mahalanobis,parametric_p999_equiv,64.16334385962224,0.9793103448275862,0.5378787878787878,0.7632575757575758,0.6943765281173594
1,mean,mahalanobis,kde_p999_equiv,72.96322249608312,1.0,0.19696969696969696,0.5984848484848485,0.3291139240506329
1,mean,mahalanobis,mad,53.72476499858611,0.8795811518324608,0.6363636363636364,0.7746212121212122,0.7384615384615385
1,mean,mahalanobis,iqr,57.72751059868,0.9506172839506173,0.5833333333333334,0.7765151515151515,0.7230046948356808
1,mean,knn_full,perentile_same_machie_95.0,2.8051559125101315,0.8895705521472392,0.5492424242424242,0.740530303030303,0.6791569086651054
1,mean,knn_full,perentile_same_machie_99.0,3.0544292955159946,0.9862068965517241,0.5416666666666666,0.7670454545454546,0.6992665036674817
1,mean,knn_full,perentile_same_machie_99.5,3.0974392647725453,1.0,0.5378787878787878,0.7689393939393939,0.6995073891625616
1,mean,knn_full,evt_p95_equiv,2.81679198235094,0.90625,0.5492424242424242,0.7462121212121212,0.6839622641509434
1,mean,knn_full,parametric_p95_equiv,2.8147179153090836,0.90625,0.5492424242424242,0.7462121212121212,0.6839622641509434
1,mean,knn_full,kde_p95_equiv,2.8229692739641647,0.90625,0.5492424242424242,0.7462121212121212,0.6839622641509434
1,mean,knn_full,evt_p99_equiv,3.019342578191305,0.9863013698630136,0.5454545454545454,0.7689393939393939,0.7024390243902439
1,mean,knn_full,parametric_p99_equiv,3.044865132959727,0.9863013698630136,0.5454545454545454,0.7689393939393939,0.7024390243902439
1,mean,knn_full,kde_p99_equiv,3.0642335545033843,0.9862068965517241,0.5416666666666666,0.7670454545454546,0.6992665036674817
1,mean,knn_full,evt_p999_equiv,3.23641505230931,1.0,0.5,0.75,0.6666666666666666
1,mean,knn_full,parametric_p999_equiv,3.325276958367555,1.0,0.4772727272727273,0.7386363636363636,0.6461538461538462
1,mean,knn_full,kde_p999_equiv,3.229456596528848,1.0,0.5,0.75,0.6666666666666666
1,mean,knn_full,mad,3.336578449041303,1.0,0.4696969696969697,0.7348484848484849,0.6391752577319587
1,mean,knn_full,iqr,3.7455558492739014,1.0,0.32575757575757575,0.6628787878787878,0.49142857142857144
1,mean,knn_clustered_16,perentile_same_machie_95.0,3.0806135392855842,0.9056603773584906,0.5454545454545454,0.7443181818181818,0.6808510638297872
1,mean,knn_clustered_16,perentile_same_machie_99.0,3.3274765941960007,0.9859154929577465,0.5303030303030303,0.7613636363636364,0.6896551724137931
1,mean,knn_clustered_16,perentile_same_machie_99.5,3.382852007608063,1.0,0.5265151515151515,0.7632575757575758,0.6898263027295285
1,mean,knn_clustered_16,evt_p95_equiv,3.0921169435323677,0.9056603773584906,0.5454545454545454,0.7443181818181818,0.6808510638297872
1,mean,knn_clustered_16,parametric_p95_equiv,3.0843562667687054,0.9056603773584906,0.5454545454545454,0.7443181818181818,0.6808510638297872
1,mean,knn_clustered_16,kde_p95_equiv,3.108998345158375,0.9411764705882353,0.5454545454545454,0.7556818181818182,0.6906474820143885
1,mean,knn_clustered_16,evt_p99_equiv,3.295748270351889,0.9862068965517241,0.5416666666666666,0.7670454545454546,0.6992665036674817
1,mean,knn_clustered_16,parametric_p99_equiv,3.243792325797212,0.9794520547945206,0.5416666666666666,0.7651515151515151,0.697560975609756
1,mean,knn_clustered_16,kde_p99_equiv,3.339924433996575,0.9929078014184397,0.5303030303030303,0.7632575757575758,0.691358024691358
1,mean,knn_clustered_16,evt_p999_equiv,3.503633048602007,1.0,0.5037878787878788,0.7518939393939394,0.6700251889168766
1,mean,knn_clustered_16,parametric_p999_equiv,3.4016769803785487,1.0,0.5151515151515151,0.7575757575757576,0.68
1,mean,knn_clustered_16,kde_p999_equiv,3.533461120776411,1.0,0.5,0.75,0.6666666666666666
1,mean,knn_clustered_16,mad,3.662139236924446,1.0,0.45075757575757575,0.7253787878787878,0.6214099216710183
1,mean,knn_clustered_16,iqr,4.108160247537954,1.0,0.2689393939393939,0.634469696969697,0.42388059701492536
1,max,euclidean,perentile_same_machie_95.0,3.5703723430633545,0.872,0.4128787878787879,0.6761363636363636,0.5604113110539846
1,max,euclidean,perentile_same_machie_99.0,4.659440994262695,0.8181818181818182,0.06818181818181818,0.5265151515151515,0.1258741258741259
1,max,euclidean,perentile_same_machie_99.5,6.035335540771484,0.8461538461538461,0.041666666666666664,0.5170454545454546,0.07942238267148015
1,max,euclidean,evt_p95_equiv,3.5862661968178644,0.875,0.3977272727272727,0.6704545454545454,0.546875
1,max,euclidean,parametric_p95_equiv,3.6216646750468384,0.8947368421052632,0.38636363636363635,0.6704545454545454,0.5396825396825397
1,max,euclidean,kde_p95_equiv,3.611470289598124,0.8974358974358975,0.3977272727272727,0.6761363636363636,0.5511811023622047
1,max,euclidean,evt_p99_equiv,4.519522986878648,0.8181818181818182,0.06818181818181818,0.5265151515151515,0.1258741258741259
1,max,euclidean,parametric_p99_equiv,3.9618486726424265,0.8888888888888888,0.18181818181818182,0.5795454545454546,0.3018867924528302
1,max,euclidean,kde_p99_equiv,5.18235366292295,0.7894736842105263,0.056818181818181816,0.5208333333333334,0.10600706713780919
1,max,euclidean,evt_p999_equiv,9.129972021528982,0.0,0.0,0.5,0.0
1,max,euclidean,parametric_p999_equiv,4.381282290321817,0.8333333333333334,0.07575757575757576,0.5303030303030303,0.1388888888888889
1,max,euclidean,kde_p999_equiv,7.31847083273187,1.0,0.003787878787878788,0.5018939393939394,0.007547169811320755
1,max,euclidean,mad,3.7956442832946777,0.9,0.2727272727272727,0.6212121212121212,0.4186046511627907
1,max,euclidean,iqr,4.122726082801819,0.8484848484848485,0.10606060606060606,0.5435606060606061,0.18855218855218855
1,max,mahalanobis,perentile_same_machie_95.0,19.498228279070663,0.873015873015873,0.4166666666666667,0.678030303030303,0.5641025641025641
1,max,mahalanobis,perentile_same_machie_99.0,24.04800947974145,0.8857142857142857,0.11742424242424243,0.5511363636363636,0.20735785953177258
