held_out_case,pooling,distance_head,threshold_method,threshold,precision,recall,accuracy,f1
1,mean,euclidean,perentile_same_machie_95.0,2.8533544540405273,0.9315789473684211,0.6704545454545454,0.8106060606060606,0.7797356828193832
1,mean,euclidean,perentile_same_machie_99.0,4.289862632751465,0.9402985074626866,0.23863636363636365,0.6117424242424242,0.3806646525679758
1,mean,euclidean,perentile_same_machie_99.5,9.050797462463379,0.8571428571428571,0.06818181818181818,0.5284090909090909,0.12631578947368421
1,mean,euclidean,evt_p95_equiv,2.8531114976448166,0.9315789473684211,0.6704545454545454,0.8106060606060606,0.7797356828193832
1,mean,euclidean,parametric_p95_equiv,3.1389570419417177,0.9617834394904459,0.571969696969697,0.7746212121212122,0.7173396674584323
1,mean,euclidean,kde_p95_equiv,2.926001569072105,0.9438202247191011,0.6363636363636364,0.7992424242424242,0.7601809954751131
1,mean,euclidean,evt_p99_equiv,3.9495774908094177,0.9428571428571428,0.25,0.6174242424242424,0.39520958083832336
1,mean,euclidean,parametric_p99_equiv,3.489737002727044,0.9655172413793104,0.42424242424242425,0.7045454545454546,0.5894736842105263
1,mean,euclidean,kde_p99_equiv,8.527237437240949,0.8181818181818182,0.06818181818181818,0.5265151515151515,0.1258741258741259
1,mean,euclidean,evt_p999_equiv,17.779382635711105,0.0,0.0,0.5,0.0
1,mean,euclidean,parametric_p999_equiv,3.9297248544584606,0.9428571428571428,0.25,0.6174242424242424,0.39520958083832336
1,mean,euclidean,kde_p999_equiv,9.300001974123735,0.0,0.0,0.5,0.0
1,mean,euclidean,mad,2.877195358276367,0.93048128342246,0.6590909090909091,0.8049242424242424,0.7716186252771619
1,mean,euclidean,iqr,3.093592941761017,0.9627329192546584,0.5871212121212122,0.7821969696969697,0.7294117647058823
1,mean,mahalanobis,perentile_same_machie_95.0,53.51521484692228,0.9401197604790419,0.5946969696969697,0.7784090909090909,0.728538283062645
1,mean,mahalanobis,perentile_same_machie_99.0,59.56780176028709,0.9924812030075187,0.5,0.7481060606060606,0.6649874055415617
1,mean,mahalanobis,perentile_same_machie_99.5,61.51872400164931,0.9922480620155039,0.48484848484848486,0.740530303030303,0.6513994910941476
1,mean,mahalanobis,evt_p95_equiv,53.78824696726474,0.9573170731707317,0.5946969696969697,0.7840909090909091,0.7336448598130841
1,mean,mahalanobis,parametric_p95_equiv,51.27554841276866,0.8994708994708994,0.6439393939393939,0.7859848484848485,0.7505518763796909
1,mean,mahalanobis,kde_p95_equiv,53.659388948429765,0.9457831325301205,0.5946969696969697,0.7803030303030303,0.7302325581395349
1,mean,mahalanobis,evt_p99_equiv,59.40596656190157,0.9924812030075187,0.5,0.7481060606060606,0.6649874055415617
1,mean,mahalanobis,parametric_p99_equiv,55.489203280112726,0.9673202614379085,0.5606060606060606,0.7708333333333334,0.709832134292566
1,mean,mahalanobis,kde_p99_equiv,59.9662222526943,0.9924812030075187,0.5,0.7481060606060606,0.6649874055415617
1,mean,mahalanobis,evt_p999_equiv,63.5631869888961,0.990990990990991,0.4166666666666667,0.7064393939393939,0.5866666666666667
