held_out_case,pooling,distance_head,threshold_method,threshold,precision,recall,accuracy,f1
3,mean,euclidean,percentile,0.7697775959968567,0.5,1.0,0.5,0.6666666666666666
3,mean,euclidean,calibrated,0.7906423211097717,0.5,1.0,0.5,0.6666666666666666
3,mean,mahalanobis,percentile,9.957408198275504,0.5,1.0,0.5,0.6666666666666666
3,mean,mahalanobis,chi_square,9.654887863680159,0.5,1.0,0.5,0.6666666666666666
3,mean,mahalanobis,calibrated,17.45280102488765,0.5,1.0,0.5,0.6666666666666666
3,mean,knn_full,percentile,0.1827111363040424,0.4990476190476191,0.9886792452830189,0.4981132075471698,0.6632911392405063
3,mean,knn_full,calibrated,0.22970014164477995,0.4990476190476191,0.9886792452830189,0.4981132075471698,0.6632911392405063
3,mean,knn_clustered_16,percentile,0.21074041260568188,0.4990476190476191,0.9886792452830189,0.4981132075471698,0.6632911392405063
3,mean,knn_clustered_16,calibrated,0.4017599510692393,0.4990476190476191,0.9886792452830189,0.4981132075471698,0.6632911392405063
3,max,euclidean,percentile,1.6752150058746338,0.6309523809523809,1.0,0.7075471698113207,0.7737226277372263
3,max,euclidean,calibrated,1.533935785293579,0.5408163265306123,1.0,0.5754716981132075,0.7019867549668874
3,max,mahalanobis,percentile,9.66789456916845,0.53,1.0,0.5566037735849056,0.6928104575163399
3,max,mahalanobis,chi_square,9.654887863680159,0.53,1.0,0.5566037735849056,0.6928104575163399
3,max,mahalanobis,calibrated,9.80333291102782,0.539714867617108,1.0,0.5735849056603773,0.701058201058201
3,max,knn_full,percentile,1.464813202673285,0.5543933054393305,1.0,0.5981132075471698,0.7133243606998654
3,max,knn_full,calibrated,1.4159878520958502,0.5268389662027833,1.0,0.5509433962264151,0.6901041666666666
3,max,knn_clustered_16,percentile,1.3758679423635922,0.532258064516129,0.9962264150943396,0.560377358490566,0.6938239159001314
3,max,knn_clustered_16,calibrated,1.3712370676396364,0.5290581162324649,0.9962264150943396,0.5547169811320755,0.6910994764397905
3,concat_mean_last,euclidean,percentile,1.340935468673706,0.5798687089715536,1.0,0.6377358490566037,0.7340720221606648
3,concat_mean_last,euclidean,calibrated,0.9320297241210938,0.500945179584121,1.0,0.5018867924528302,0.6675062972292192
3,concat_mean_last,mahalanobis,percentile,16.125549390695358,0.5,1.0,0.5,0.6666666666666666
3,concat_mean_last,mahalanobis,chi_square,12.96661879854054,0.5,1.0,0.5,0.6666666666666666
3,concat_mean_last,mahalanobis,calibrated,25.285105105206117,0.5,1.0,0.5,0.6666666666666666
3,concat_mean_last,knn_full,percentile,0.24279445915146725,0.4990476190476191,0.9886792452830189,0.4981132075471698,0.6632911392405063
3,concat_mean_last,knn_full,calibrated,0.39748516814807944,0.4990476190476191,0.9886792452830189,0.4981132075471698,0.6632911392405063
3,concat_mean_last,knn_clustered_16,percentile,0.3320951946069556,0.4990476190476191,0.9886792452830189,0.4981132075471698,0.6632911392405063
3,concat_mean_last,knn_clustered_16,calibrated,0.5000888783556249,0.4990476190476191,0.9886792452830189,0.4981132075471698,0.6632911392405063
