held_out_case,pooling,distance_head,threshold_method,threshold,precision,recall,accuracy,f1
3,mean,euclidean,perentile_same_machie_95.0,1.6379828453063965,0.9583333333333334,0.9547169811320755,0.9566037735849057,0.9565217391304348
3,mean,euclidean,perentile_same_machie_99.0,1.734450340270996,0.9838709677419355,0.9207547169811321,0.9528301886792453,0.9512670565302144
3,mean,euclidean,perentile_same_machie_99.5,2.682075023651123,0.9259259259259259,0.09433962264150944,0.5433962264150943,0.17123287671232876
3,mean,mahalanobis,perentile_same_machie_95.0,32.68373777923383,0.9562043795620438,0.9886792452830189,0.9716981132075472,0.9721706864564007
3,mean,mahalanobis,perentile_same_machie_99.0,34.07734736367701,0.9812734082397003,0.9886792452830189,0.9849056603773585,0.9849624060150376
3,mean,mahalanobis,perentile_same_machie_99.5,34.62672751885529,0.9961977186311787,0.9886792452830189,0.9924528301886792,0.9924242424242424
3,mean,knn_full,perentile_same_machie_95.0,0.953850045195455,0.9492753623188406,0.9886792452830189,0.9679245283018868,0.9685767097966729
3,mean,knn_full,perentile_same_machie_99.0,0.9925394421610516,0.9961977186311787,0.9886792452830189,0.9924528301886792,0.9924242424242424
3,mean,knn_full,perentile_same_machie_99.5,1.0038664828168111,0.9961977186311787,0.9886792452830189,0.9924528301886792,0.9924242424242424
3,mean,knn_clustered_16,perentile_same_machie_95.0,1.0153861879084016,0.966789667896679,0.9886792452830189,0.9773584905660377,0.9776119402985075
3,mean,knn_clustered_16,perentile_same_machie_99.0,1.0438708933715988,0.9961977186311787,0.9886792452830189,0.9924528301886792,0.9924242424242424
3,mean,knn_clustered_16,perentile_same_machie_99.5,1.057242030437791,0.9961977186311787,0.9886792452830189,0.9924528301886792,0.9924242424242424
3,max,euclidean,perentile_same_machie_95.0,2.163525342941284,0.9637096774193549,0.9018867924528302,0.9339622641509434,0.9317738791423001
3,max,euclidean,perentile_same_machie_99.0,2.675586700439453,0.9666666666666667,0.3283018867924528,0.6584905660377358,0.49014084507042255
3,max,euclidean,perentile_same_machie_99.5,4.083556652069092,0.9444444444444444,0.12830188679245283,0.560377358490566,0.22591362126245848
3,max,mahalanobis,perentile_same_machie_95.0,14.29219032908377,0.9588014981273408,0.9660377358490566,0.9622641509433962,0.9624060150375939
3,max,mahalanobis,perentile_same_machie_99.0,18.411166695751568,0.9895833333333334,0.3584905660377358,0.6773584905660377,0.5263157894736842
3,max,mahalanobis,perentile_same_machie_99.5,19.61320419547317,1.0,0.28679245283018867,0.6433962264150943,0.44574780058651026
3,max,knn_full,perentile_same_machie_95.0,1.919741948770587,0.9584905660377359,0.9584905660377359,0.9584905660377359,0.9584905660377359
3,max,knn_full,perentile_same_machie_99.0,2.405796567763612,1.0,0.35471698113207545,0.6773584905660377,0.5236768802228412
3,max,knn_full,perentile_same_machie_99.5,2.5038854043602874,1.0,0.3018867924528302,0.6509433962264151,0.463768115942029
3,max,knn_clustered_16,perentile_same_machie_95.0,1.9817680226475682,0.9621212121212122,0.9584905660377359,0.960377358490566,0.9603024574669187
3,max,knn_clustered_16,perentile_same_machie_99.0,2.5366347594401613,0.9887640449438202,0.3320754716981132,0.6641509433962264,0.4971751412429379
3,max,knn_clustered_16,perentile_same_machie_99.5,2.611349228083711,1.0,0.30943396226415093,0.6547169811320754,0.47262247838616717
3,concat_mean_last,euclidean,perentile_same_machie_95.0,3.2044262886047363,0.7571428571428571,0.2,0.5679245283018868,0.3164179104477612
3,concat_mean_last,euclidean,perentile_same_machie_99.0,7.584324359893799,0.9534883720930233,0.15471698113207547,0.5735849056603773,0.2662337662337662
3,concat_mean_last,euclidean,perentile_same_machie_99.5,12.453060150146484,0.9411764705882353,0.12075471698113208,0.5566037735849056,0.2140468227424749
3,concat_mean_last,mahalanobis,perentile_same_machie_95.0,841.004930796558,0.7619047619047619,0.1811320754716981,0.5622641509433962,0.2926829268292683
3,concat_mean_last,mahalanobis,perentile_same_machie_99.0,3674.0886000084797,0.8666666666666667,0.04905660377358491,0.5207547169811321,0.09285714285714286
3,concat_mean_last,mahalanobis,perentile_same_machie_99.5,4888.850874194048,1.0,0.04905660377358491,0.5245283018867924,0.09352517985611511
3,concat_mean_last,knn_full,perentile_same_machie_95.0,2.3181963222895847,0.765625,0.18490566037735848,0.5641509433962264,0.2978723404255319
3,concat_mean_last,knn_full,perentile_same_machie_99.0,6.163551702633749,0.9230769230769231,0.09056603773584905,0.5415094339622641,0.16494845360824742
3,concat_mean_last,knn_full,perentile_same_machie_99.5,7.144161409429503,1.0,0.07924528301886792,0.539622641509434,0.14685314685314685
3,concat_mean_last,knn_clustered_16,perentile_same_machie_95.0,2.7470417359570534,0.765625,0.18490566037735848,0.5641509433962264,0.2978723404255319
3,concat_mean_last,knn_clustered_16,perentile_same_machie_99.0,6.480359486824593,0.9166666666666666,0.0830188679245283,0.5377358490566038,0.1522491349480969
3,concat_mean_last,knn_clustered_16,perentile_same_machie_99.5,7.430481951908208,1.0,0.07547169811320754,0.5377358490566038,0.14035087719298245
