clip_name,role,frame_index,phase,feature_delta_t_s,feature_energy_mj,backbone_delta_t_s,backbone_energy_mj,total_delta_t_s,total_energy_mj
1101010001_ToyCar_case1_ab01_IND_ch1_0001,anomaly,0,hop,0.0005200000014156,0.1765207620145949,0.0100499999971361,3.0916996079127417,0.0106000000087078,3.2773272980265418
1101010001_ToyCar_case1_ab01_IND_ch1_0001,anomaly,1,hop,0.0005200000014156,0.1778665608807463,0.0100499999971361,3.093603136350972,0.0105999999941559,3.2806759264666723
1101010001_ToyCar_case1_ab01_IND_ch1_0001,anomaly,2,hop,0.0005199999868636,0.1774080136673268,0.0100600000005215,3.097377064649572,0.0106099999975413,3.283693270095723
1101010001_ToyCar_case1_ab01_IND_ch1_0001,anomaly,3,hop,0.0005200000014156,0.17838274366428608,0.0100600000005215,3.0991592697289874,0.0106099999975413,3.2866240541032186
1101010001_ToyCar_case1_ab01_IND_ch1_0001,anomaly,4,hop,0.0005200000014156,0.17669815524078145,0.0100600000005215,3.0939481029076004,0.0106099999975413,3.279752676135298
1101010001_ToyCar_case1_ab01_IND_ch1_0001,anomaly,5,hop,0.0005300000048009,0.18334379996996877,0.0100499999971361,3.086247060212416,0.0106099999975413,3.2783997663216575
1101010001_ToyCar_case1_ab01_IND_ch1_0001,anomaly,6,hop,0.000529999990249,0.18157345580210515,0.0100499999971361,3.09128209964453,0.0106099999975413,3.281639838301401
1101010001_ToyCar_case1_ab01_IND_ch1_0001,anomaly,7,hop,0.0005300000048009,0.18259722724289001,0.0100499999971361,3.097252655372203,0.0106099999975413,3.288535034132618
1101010001_ToyCar_case1_ab01_IND_ch1_0001,anomaly,8,hop,0.0005200000014156,0.17754006754952553,0.0100600000005215,3.0918758950862784,0.0106100000120932,3.278597177221005
1101010001_ToyCar_case1_ab01_IND_ch1_0001,anomaly,9,hop,0.000529999990249,0.18267438105438238,0.0100499999971361,3.0933119466617893,0.0106099999975413,3.284671573896947
1101010001_ToyCar_case1_ab01_IND_ch1_0001,anomaly,10,hop,0.0005300000048009,0.1816540226751674,0.0100600000005215,3.0809926094167657,0.0106200000009266,3.2712079895484787
1101010001_ToyCar_case1_ab01_IND_ch1_0001,anomaly,11,hop,0.0005200000014156,0.17733956289088942,0.0100600000005215,3.0917716767034635,0.0106100000120932,3.278143687567726
1101010001_ToyCar_case1_ab01_IND_ch1_0001,anomaly,12,hop,0.0005300000048009,0.18294697186058206,0.0100499999971361,3.0900419176832616,0.0106099999975413,3.281649219130196
1101010001_ToyCar_case1_ab01_IND_ch1_0001,anomaly,13,hop,0.0005200000014156,0.18107524864035474,0.0100499999971361,3.095420544664419,0.0106099999975413,3.2885473267477194
1101010001_ToyCar_case1_ab01_IND_ch1_0001,anomaly,14,hop,0.0005200000014156,0.18007866725594981,0.010050000011688,3.092766288289532,0.0106100000120932,3.2849956117752654
1101010001_ToyCar_case1_ab01_IND_ch1_0001,anomaly,15,hop,0.0005200000014156,0.17674929084860302,0.0100600000005215,3.0973985408916196,0.0106099999975413,3.2832791469583675
1101010001_ToyCar_case1_ab01_IND_ch1_0001,anomaly,16,hop,0.0005200000014156,0.1797316336139405,0.0100499999971361,3.093339163999739,0.0106099999975413,3.2850975916096496
1101010001_ToyCar_case1_ab01_IND_ch1_0001,anomaly,17,hop,0.000529999990249,0.18247370068874147,0.0100600000005215,3.109424954855576,0.0106200000009266,3.3006829455938917
1101010001_ToyCar_case1_ab01_IND_ch1_0001,anomaly,18,hop,0.0005200000014156,0.18069953459526908,0.0100499999971361,3.094699123778677,0.0106099999975413,3.287499498594332
1101010001_ToyCar_case1_ab01_IND_ch1_0001,anomaly,19,hop,0.0005200000014156,0.17948163212377158,0.0100499999971361,3.0967333026159594,0.0106099999975413,3.2883657666554447
1101010001_ToyCar_case1_ab01_IND_ch1_0001,anomaly,20,hop,0.0005200000014156,0.17780749316537392,0.0100600000005215,3.102286151270573,0.0106099999975413,3.2890514643447504
1101010001_ToyCar_case1_ab01_IND_ch1_0001,anomaly,21,hop,0.0005200000014156,0.18015091692555824,0.0100499999971361,3.0983170721262723,0.0106099999975413,3.2905193360285865
1101010001_ToyCar_case1_ab01_IND_ch1_0001,anomaly,22,hop,0.0005200000014156,0.18087352117490363,0.0100600000005215,3.098187980033419,0.0106099999975413,3.288242965887206
1101010001_ToyCar_case1_ab01_IND_ch1_0001,anomaly,23,hop,0.0005200000014156,0.17788772155980176,0.0100600000005215,3.102433046019815,0.0106099999975413,3.2894767756265373
1101010001_ToyCar_case1_ab01_IND_ch1_0001,anomaly,24,hop,0.0005200000014156,0.17963695384119285,0.0100600000005215,3.093505173859099,0.0106099999975413,3.282174592685986
1101010001_ToyCar_case1_ab01_IND_ch1_0001,anomaly,25,hop,0.0005200000014156,0.17831921142390728,0.0100600000005215,3.1017376877979075,0.0106100000120932,3.289138865551597
1101010001_ToyCar_case1_ab01_IND_ch1_0001,anomaly,26,hop,0.0005200000014156,0.18115152891072595,0.010050000011688,3.1027829580722743,0.0106000000087078,3.2931402572321757
1101010001_ToyCar_case1_ab01_IND_ch1_0001,anomaly,27,hop,0.0005200000014156,0.17834052271259976,0.0100399999937508,3.092821286645453,0.0105899999907705,3.2801939659433517
1101010001_ToyCar_case1_ab01_IND_ch1_0001,anomaly,28,hop,0.0005200000014156,0.1778384649864994,0.010050000011688,3.0985952923326066,0.0106000000087078,3.285838389872034
1101010001_ToyCar_case1_ab01_IND_ch1_0001,anomaly,29,hop,0.0005200000014156,0.17722385153306094,0.0100499999971361,3.0906601529380167,0.0105999999941559,3.276841942714727
1101010001_ToyCar_case1_ab01_IND_ch1_0001,anomaly,30,hop,0.0005200000014156,0.17831051909628376,0.010050000011688,3.0959416088126455,0.0106000000087078,3.2831605944422724
