held_out_case,pooling,distance_head,threshold_method,threshold,precision,recall,accuracy,f1
1,mean,euclidean,perentile_same_machie_95.0,3.1706268787384033,0.8909090909090909,0.3712121212121212,0.6628787878787878,0.5240641711229946
1,mean,euclidean,perentile_same_machie_99.0,4.1802215576171875,0.8947368421052632,0.12878787878787878,0.5568181818181818,0.2251655629139073
1,mean,euclidean,perentile_same_machie_99.5,7.666622161865234,1.0,0.06060606060606061,0.5303030303030303,0.11428571428571428
1,mean,euclidean,evt_p95_equiv,3.1935710127027543,0.9150943396226415,0.36742424242424243,0.6666666666666666,0.5243243243243243
1,mean,euclidean,parametric_p95_equiv,2.9706295807590957,0.8322147651006712,0.4696969696969697,0.6875,0.6004842615012107
1,mean,euclidean,kde_p95_equiv,3.221547602333872,0.92,0.3484848484848485,0.6590909090909091,0.5054945054945055
1,mean,euclidean,evt_p99_equiv,4.580524507928872,0.8181818181818182,0.06818181818181818,0.5265151515151515,0.1258741258741259
1,mean,euclidean,parametric_p99_equiv,3.4189343819685343,0.8987341772151899,0.2689393939393939,0.6193181818181818,0.4139941690962099
1,mean,euclidean,kde_p99_equiv,7.163243046623399,0.8181818181818182,0.06818181818181818,0.5265151515151515,0.1258741258741259
1,mean,euclidean,evt_p999_equiv,9.860874675525626,0.0,0.0,0.5,0.0
1,mean,euclidean,parametric_p999_equiv,4.002329302849774,0.9272727272727272,0.19318181818181818,0.5890151515151515,0.31974921630094044
1,mean,euclidean,kde_p999_equiv,7.878400410106546,0.0,0.0,0.5,0.0
1,mean,euclidean,mad,2.758598804473877,0.8578947368421053,0.6174242424242424,0.7575757575757576,0.7180616740088106
1,mean,euclidean,iqr,3.103564113378525,0.864406779661017,0.38636363636363635,0.6628787878787878,0.5340314136125655
1,mean,mahalanobis,perentile_same_machie_95.0,54.342459891339686,0.9184782608695652,0.6401515151515151,0.7916666666666666,0.7544642857142857
1,mean,mahalanobis,perentile_same_machie_99.0,60.61256935888931,0.974025974025974,0.5681818181818182,0.7765151515151515,0.7177033492822966
1,mean,mahalanobis,perentile_same_machie_99.5,63.03874361573723,0.9932885906040269,0.5606060606060606,0.7784090909090909,0.7167070217917676
1,mean,mahalanobis,evt_p95_equiv,54.627435963435715,0.9285714285714286,0.6401515151515151,0.7954545454545454,0.757847533632287
1,mean,mahalanobis,parametric_p95_equiv,55.34865243537767,0.943502824858757,0.6325757575757576,0.7973484848484849,0.7573696145124716
1,mean,mahalanobis,kde_p95_equiv,54.773194931313775,0.9337016574585635,0.6401515151515151,0.7973484848484849,0.7595505617977528
1,mean,mahalanobis,evt_p99_equiv,59.79704094532796,0.9741935483870968,0.571969696969697,0.7784090909090909,0.720763723150358
1,mean,mahalanobis,parametric_p99_equiv,58.8673407720528,0.975609756097561,0.6060606060606061,0.7954545454545454,0.7476635514018691
1,mean,mahalanobis,kde_p99_equiv,61.16781910822347,0.9868421052631579,0.5681818181818182,0.7803030303030303,0.7211538461538461
1,mean,mahalanobis,evt_p999_equiv,69.15672941205496,1.0,0.49242424242424243,0.7462121212121212,0.6598984771573604
1,mean,mahalanobis,parametric_p999_equiv,62.88410880703547,0.9932885906040269,0.5606060606060606,0.7784090909090909,0.7167070217917676
1,mean,mahalanobis,kde_p999_equiv,65.72349845063802,1.0,0.5378787878787878,0.7689393939393939,0.6995073891625616
1,mean,mahalanobis,mad,62.80269920026268,0.9932885906040269,0.5606060606060606,0.7784090909090909,0.7167070217917676
1,mean,mahalanobis,iqr,68.26819335848475,1.0,0.5113636363636364,0.7556818181818182,0.6766917293233082
1,mean,knn_full,perentile_same_machie_95.0,2.01383341409675,0.9471153846153846,0.7462121212121212,0.8522727272727273,0.8347457627118644
1,mean,knn_full,perentile_same_machie_99.0,2.404734128254451,0.9629629629629629,0.3939393939393939,0.6893939393939394,0.5591397849462365
1,mean,knn_full,perentile_same_machie_99.5,3.153625249782961,0.92,0.08712121212121213,0.5397727272727273,0.15916955017301038
1,mean,knn_full,evt_p95_equiv,2.0136355308556992,0.9471153846153846,0.7462121212121212,0.8522727272727273,0.8347457627118644
1,mean,knn_full,parametric_p95_equiv,1.9507088343701358,0.915929203539823,0.7840909090909091,0.8560606060606061,0.8448979591836735
1,mean,knn_full,kde_p95_equiv,2.032524059072251,0.9556650246305419,0.7348484848484849,0.8503787878787878,0.8308351177730193
1,mean,knn_full,evt_p99_equiv,2.433375934355853,0.9622641509433962,0.38636363636363635,0.6856060606060606,0.5513513513513514
1,mean,knn_full,parametric_p99_equiv,2.1579054505256856,0.9710982658959537,0.6363636363636364,0.8087121212121212,0.7688787185354691
1,mean,knn_full,kde_p99_equiv,2.9546281107452903,0.9354838709677419,0.2196969696969697,0.6022727272727273,0.3558282208588957
1,mean,knn_full,evt_p999_equiv,4.1364998452768145,0.0,0.0,0.5,0.0
1,mean,knn_full,parametric_p999_equiv,2.416420244828693,0.9626168224299065,0.39015151515151514,0.6875,0.555256064690027
1,mean,knn_full,kde_p999_equiv,3.2382085943806844,1.0,0.007575757575757576,0.5037878787878788,0.015037593984962405
1,mean,knn_full,mad,2.035384730880174,0.9554455445544554,0.7310606060606061,0.8484848484848485,0.8283261802575107
1,mean,knn_full,iqr,2.2476898399343823,0.9726027397260274,0.5378787878787878,0.7613636363636364,0.6926829268292682
1,mean,knn_clustered_16,perentile_same_machie_95.0,2.0874061935167725,0.9526315789473684,0.6856060606060606,0.8257575757575758,0.7973568281938326
1,mean,knn_clustered_16,perentile_same_machie_99.0,2.278545051336168,0.9931506849315068,0.5492424242424242,0.7727272727272727,0.7073170731707317
1,mean,knn_clustered_16,perentile_same_machie_99.5,2.3199270154371483,0.9925373134328358,0.5037878787878788,0.75,0.6683417085427136
1,mean,knn_clustered_16,evt_p95_equiv,2.100912632299835,0.9576719576719577,0.6856060606060606,0.8276515151515151,0.7991169977924945
1,mean,knn_clustered_16,parametric_p95_equiv,2.0480684989132323,0.9264705882352942,0.7159090909090909,0.8295454545454546,0.8076923076923077
1,mean,knn_clustered_16,kde_p95_equiv,2.104232618046192,0.9627659574468085,0.6856060606060606,0.8295454545454546,0.8008849557522124
1,mean,knn_clustered_16,evt_p99_equiv,2.269461494759962,0.9932885906040269,0.5606060606060606,0.7784090909090909,0.7167070217917676
1,mean,knn_clustered_16,parametric_p99_equiv,2.18806336262236,0.9766081871345029,0.6325757575757576,0.8087121212121212,0.767816091954023
1,mean,knn_clustered_16,kde_p99_equiv,2.295186068844573,0.9929577464788732,0.5340909090909091,0.7651515151515151,0.6945812807881774
1,mean,knn_clustered_16,evt_p999_equiv,2.384952142830139,1.0,0.42803030303030304,0.7140151515151515,0.5994694960212201
1,mean,knn_clustered_16,parametric_p999_equiv,2.3288281453147963,0.9923664122137404,0.49242424242424243,0.7443181818181818,0.6582278481012658
1,mean,knn_clustered_16,kde_p999_equiv,2.4278381020933906,1.0,0.38257575757575757,0.6912878787878788,0.5534246575342465
1,mean,knn_clustered_16,mad,2.1709605932780747,0.9714285714285714,0.6439393939393939,0.8125,0.7744874715261959
1,mean,knn_clustered_16,iqr,2.3689173915695405,1.0,0.45075757575757575,0.7253787878787878,0.6214099216710183
1,max,euclidean,perentile_same_machie_95.0,3.4366295337677,0.9038461538461539,0.3560606060606061,0.6590909090909091,0.5108695652173914
1,max,euclidean,perentile_same_machie_99.0,4.721175193786621,0.8571428571428571,0.09090909090909091,0.5378787878787878,0.1643835616438356
1,max,euclidean,perentile_same_machie_99.5,6.375637054443359,0.75,0.03409090909090909,0.5113636363636364,0.06521739130434782
1,max,euclidean,evt_p95_equiv,3.4532774271833095,0.9117647058823529,0.3522727272727273,0.6590909090909091,0.5081967213114754
1,max,euclidean,parametric_p95_equiv,3.438199884822043,0.9038461538461539,0.3560606060606061,0.6590909090909091,0.5108695652173914
1,max,euclidean,kde_p95_equiv,3.4762517219446396,0.91,0.3446969696969697,0.6553030303030303,0.5
1,max,euclidean,evt_p99_equiv,4.840668274008271,0.84,0.07954545454545454,0.5321969696969697,0.1453287197231834
1,max,euclidean,parametric_p99_equiv,3.8783653899112642,0.9041095890410958,0.25,0.6117424242424242,0.3916913946587537
1,max,euclidean,kde_p99_equiv,5.432880597667603,0.8095238095238095,0.06439393939393939,0.5246212121212122,0.11929824561403508
