clip_name,role,frame_index,phase,feature_current_ua,feature_delta_t_s,backbone_current_ua,backbone_delta_t_s,total_current_ua,total_delta_t_s
1101010001_ToyCar_case1_ab01_IND_ch1_0001,anomaly,0,hop,103465.29652156953,0.0005300000048009679,93270.81701669928,0.0042000000103143975,94374.13706879198,0.004760000010719523
1101010001_ToyCar_case1_ab01_IND_ch1_0001,anomaly,1,hop,103201.60472010291,0.0005199999868636951,93395.68870754332,0.004199999995762482,94453.95056555183,0.00474999999278225
1101010001_ToyCar_case1_ab01_IND_ch1_0001,anomaly,2,hop,103918.02391344776,0.0005300000048009679,93474.48097447214,0.004199999995762482,94599.52828802112,0.004759999996167608
1101010001_ToyCar_case1_ab01_IND_ch1_0001,anomaly,3,hop,103662.847571808,0.0005299999902490526,93320.66090896686,0.004199999995762482,94440.11274754221,0.004759999996167608
1101010001_ToyCar_case1_ab01_IND_ch1_0001,anomaly,4,hop,105121.35917617552,0.0005200000014156103,93435.02313483314,0.004199999995762482,94695.29919739881,0.004759999996167608
1101010001_ToyCar_case1_ab01_IND_ch1_0001,anomaly,5,hop,105236.6987907473,0.0005200000014156103,93513.78694189113,0.004199999995762482,94769.49529714504,0.004759999996167608
1101010001_ToyCar_case1_ab01_IND_ch1_0001,anomaly,6,hop,103366.46256340497,0.0005300000048009679,93617.46376903247,0.0042000000103143975,94670.57743816134,0.004760000010719523
1101010001_ToyCar_case1_ab01_IND_ch1_0001,anomaly,7,hop,102959.67238371368,0.0005199999868636951,93489.48837723635,0.00420999999914784,94506.66782056192,0.004759999996167608
1101010001_ToyCar_case1_ab01_IND_ch1_0001,anomaly,8,hop,103367.8054983064,0.0005300000048009679,93249.27649492856,0.0042000000103143975,94339.54459333814,0.004760000010719523
1101010001_ToyCar_case1_ab01_IND_ch1_0001,anomaly,9,hop,103625.81738035649,0.0005299999902490526,93894.67845627632,0.004199999995762482,94951.93527755741,0.004759999996167608
1101010001_ToyCar_case1_ab01_IND_ch1_0001,anomaly,10,hop,103580.06938859793,0.0005300000048009679,93571.2415283107,0.004199999995762482,94642.53956651199,0.004759999996167608
1101010001_ToyCar_case1_ab01_IND_ch1_0001,anomaly,11,hop,104065.38399587698,0.0005300000048009679,93673.175315917,0.004199999995762482,94783.36447621605,0.004759999996167608
1101010001_ToyCar_case1_ab01_IND_ch1_0001,anomaly,12,hop,103478.71318755152,0.0005200000014156103,93303.79112742285,0.00420999999914784,94395.98787988897,0.004759999996167608
1101010001_ToyCar_case1_ab01_IND_ch1_0001,anomaly,13,hop,105453.78861597313,0.0005200000014156103,93655.19228161963,0.004199999995762482,94924.28983252321,0.004759999996167608
1101010001_ToyCar_case1_ab01_IND_ch1_0001,anomaly,14,hop,103851.52703624433,0.0005300000048009679,93669.804628687,0.0042000000103143975,94770.76503511764,0.004760000010719523
1101010001_ToyCar_case1_ab01_IND_ch1_0001,anomaly,15,hop,103392.52924723014,0.0005200000014156103,93553.51817373627,0.00420999999914784,94601.12082484992,0.004759999996167608
1101010001_ToyCar_case1_ab01_IND_ch1_0001,anomaly,16,hop,103994.81525804097,0.0005300000048009679,93513.95019805947,0.0042000000103143975,94647.62490886412,0.004760000010719523
1101010001_ToyCar_case1_ab01_IND_ch1_0001,anomaly,17,hop,103608.39406711297,0.0005300000048009679,93705.31068227805,0.004199999995762482,94771.8770262659,0.004759999996167608
1101010001_ToyCar_case1_ab01_IND_ch1_0001,anomaly,18,hop,104990.59748131616,0.0005200000014156103,93606.76776253748,0.0042000000103143975,94821.50842714094,0.004760000010719523
1101010001_ToyCar_case1_ab01_IND_ch1_0001,anomaly,19,hop,103665.99680540904,0.0005300000048009679,93689.34467845436,0.004199999995762482,94765.77488875065,0.004759999996167608
1101010001_ToyCar_case1_ab01_IND_ch1_0001,anomaly,20,hop,103869.81340610719,0.0005200000014156103,93678.40841143814,0.00420999999914784,94770.03428608035,0.004759999996167608
1101010001_ToyCar_case1_ab01_IND_ch1_0001,anomaly,21,hop,105642.31624481508,0.0005200000014156103,93528.23939622942,0.004199999995762482,94828.13653959584,0.004759999996167608
1101010001_ToyCar_case1_ab01_IND_ch1_0001,anomaly,22,hop,104279.55054813574,0.0005300000048009679,93569.5774002358,0.0042000000103143975,94723.6826966778,0.004760000010719523
1101010001_ToyCar_case1_ab01_IND_ch1_0001,anomaly,23,hop,103594.50626936647,0.0005200000014156103,93637.14301344099,0.004199999995762482,94710.45206399383,0.00474999999278225
1101010001_ToyCar_case1_ab01_IND_ch1_0001,anomaly,24,hop,103979.31435411087,0.0005200000014156103,93600.06192730824,0.00420999999914784,94719.00553279446,0.004760000010719523
1101010001_ToyCar_case1_ab01_IND_ch1_0001,anomaly,25,hop,103877.24580596582,0.0005300000048009679,93483.30845927418,0.004199999995762482,94616.96697729419,0.004759999996167608
1101010001_ToyCar_case1_ab01_IND_ch1_0001,anomaly,26,hop,105310.80836747939,0.0005200000014156103,93496.66440169234,0.00420999999914784,94779.3402152526,0.004760000010719523
1101010001_ToyCar_case1_ab01_IND_ch1_0001,anomaly,27,hop,104267.68846706985,0.0005200000014156103,93362.81923294601,0.00420999999914784,94535.94803406097,0.004759999996167608
1101010001_ToyCar_case1_ab01_IND_ch1_0001,anomaly,28,hop,103943.27517249192,0.0005200000014156103,93481.50306674934,0.0042000000103143975,94609.44662177663,0.004750000007334165
1101010001_ToyCar_case1_ab01_IND_ch1_0001,anomaly,29,hop,103924.66272751031,0.0005300000048009679,93429.84265673463,0.004199999995762482,94570.33071308705,0.004759999996167608
1101010001_ToyCar_case1_ab01_IND_ch1_0001,anomaly,30,hop,104931.22247001911,0.0005200000014156103,93630.06270779154,0.0042000000103143975,94834.01563999473,0.004760000010719523
1101010001_ToyCar_case1_ab01_IND_ch1_0001,anomaly,31,hop,105322.2077544809,0.0005200000014156103,93546.18957231224,0.004199999995762482,94805.8499272142,0.004759999996167608
