held_out_case,pooling,distance_head,threshold_method,threshold,precision,recall,accuracy,f1
1,mean,euclidean,perentile_same_machie_95.0,2.852414131164551,0.9205298013245033,0.5265151515151515,0.740530303030303,0.6698795180722892
1,mean,euclidean,perentile_same_machie_99.0,4.656966686248779,0.8181818181818182,0.06818181818181818,0.5265151515151515,0.1258741258741259
1,mean,euclidean,perentile_same_machie_99.5,10.598905563354492,0.8333333333333334,0.01893939393939394,0.5075757575757576,0.037037037037037035
1,mean,euclidean,evt_p95_equiv,2.939024077628907,0.9333333333333333,0.4772727272727273,0.7215909090909091,0.631578947368421
1,mean,euclidean,parametric_p95_equiv,2.732060084826284,0.8957055214723927,0.553030303030303,0.7443181818181818,0.6838407494145199
1,mean,euclidean,kde_p95_equiv,2.9364694619775658,0.9338235294117647,0.4810606060606061,0.7234848484848485,0.635
1,mean,euclidean,evt_p99_equiv,5.606441679855196,0.8181818181818182,0.06818181818181818,0.5265151515151515,0.1258741258741259
1,mean,euclidean,parametric_p99_equiv,3.237801855521508,0.8888888888888888,0.24242424242424243,0.6060606060606061,0.38095238095238093
1,mean,euclidean,kde_p99_equiv,9.70925782076557,0.8181818181818182,0.06818181818181818,0.5265151515151515,0.1258741258741259
1,mean,euclidean,evt_p999_equiv,13.713528806000918,0.0,0.0,0.5,0.0
1,mean,euclidean,parametric_p999_equiv,3.9167658376421435,0.8181818181818182,0.06818181818181818,0.5265151515151515,0.1258741258741259
1,mean,euclidean,kde_p999_equiv,10.89803187786704,0.0,0.0,0.5,0.0
1,mean,euclidean,mad,2.217081308364868,0.885593220338983,0.7916666666666666,0.8446969696969697,0.836
1,mean,euclidean,iqr,2.386782020330429,0.8761467889908257,0.7234848484848485,0.8106060606060606,0.7925311203319502
1,mean,mahalanobis,perentile_same_machie_95.0,54.962418992353236,0.9148936170212766,0.6515151515151515,0.7954545454545454,0.7610619469026548
1,mean,mahalanobis,perentile_same_machie_99.0,60.995575234806445,0.9805194805194806,0.571969696969697,0.7803030303030303,0.722488038277512
1,mean,mahalanobis,perentile_same_machie_99.5,62.589619742211944,0.9933333333333333,0.5643939393939394,0.7803030303030303,0.7198067632850241
