held_out_case,pooling,distance_head,threshold_method,threshold,precision,recall,accuracy,f1
1,mean,euclidean,perentile_same_machie_95.0,3.0360891819000244,0.9349112426035503,0.5984848484848485,0.7784090909090909,0.7297921478060047
1,mean,euclidean,perentile_same_machie_99.0,4.844486236572266,0.8181818181818182,0.06818181818181818,0.5265151515151515,0.1258741258741259
1,mean,euclidean,perentile_same_machie_99.5,7.9080047607421875,0.8461538461538461,0.041666666666666664,0.5170454545454546,0.07942238267148015
1,mean,euclidean,evt_p95_equiv,3.06579477648253,0.9349112426035503,0.5984848484848485,0.7784090909090909,0.7297921478060047
1,mean,euclidean,parametric_p95_equiv,3.3435526490736627,0.9344262295081968,0.4318181818181818,0.7007575757575758,0.5906735751295337
1,mean,euclidean,kde_p95_equiv,3.1244561754252542,0.9375,0.5681818181818182,0.7651515151515151,0.7075471698113207
1,mean,euclidean,evt_p99_equiv,5.062249605493283,0.8181818181818182,0.06818181818181818,0.5265151515151515,0.1258741258741259
1,mean,euclidean,parametric_p99_equiv,3.7631999968057257,0.7666666666666667,0.08712121212121213,0.5303030303030303,0.1564625850340136
1,mean,euclidean,kde_p99_equiv,7.427541309192307,0.8181818181818182,0.06818181818181818,0.5265151515151515,0.1258741258741259
1,mean,euclidean,evt_p999_equiv,35.045703711986896,0.0,0.0,0.5,0.0
1,mean,euclidean,parametric_p999_equiv,4.29649546150198,0.8181818181818182,0.06818181818181818,0.5265151515151515,0.1258741258741259
1,mean,euclidean,kde_p999_equiv,8.107207285917161,0.0,0.0,0.5,0.0
1,mean,euclidean,mad,3.31589412689209,0.928,0.4393939393939394,0.7026515151515151,0.596401028277635
1,mean,euclidean,iqr,3.600265622138977,0.890625,0.2159090909090909,0.5946969696969697,0.3475609756097561
1,mean,mahalanobis,perentile_same_machie_95.0,52.56788692253735,0.9024390243902439,0.7007575757575758,0.8125,0.7889125799573561
1,mean,mahalanobis,perentile_same_machie_99.0,57.45511121937311,0.9936708860759493,0.5946969696969697,0.7954545454545454,0.7440758293838863
1,mean,mahalanobis,perentile_same_machie_99.5,58.46833671575173,1.0,0.5757575757575758,0.7878787878787878,0.7307692307692307
1,mean,mahalanobis,evt_p95_equiv,52.74185441499028,0.9064039408866995,0.696969696969697,0.8125,0.7880085653104925
1,mean,mahalanobis,parametric_p95_equiv,52.20136248666507,0.8947368421052632,0.7083333333333334,0.8125,0.7906976744186046
1,mean,mahalanobis,kde_p95_equiv,52.835012295900135,0.9108910891089109,0.696969696969697,0.8143939393939394,0.7896995708154506
1,mean,mahalanobis,evt_p99_equiv,57.19077369272169,0.9937106918238994,0.5984848484848485,0.7973484848484849,0.7470449172576832
1,mean,mahalanobis,parametric_p99_equiv,55.929945956773544,0.9709302325581395,0.6325757575757576,0.8068181818181818,0.7660550458715596
1,mean,mahalanobis,kde_p99_equiv,57.59397418753702,0.9936708860759493,0.5946969696969697,0.7954545454545454,0.7440758293838863
1,mean,mahalanobis,evt_p999_equiv,60.241761689249614,1.0,0.5606060606060606,0.7803030303030303,0.7184466019417476
1,mean,mahalanobis,parametric_p999_equiv,60.193635350575576,1.0,0.5606060606060606,0.7803030303030303,0.7184466019417476
1,mean,mahalanobis,kde_p999_equiv,60.870770212516824,1.0,0.5416666666666666,0.7708333333333334,0.7027027027027027
1,mean,mahalanobis,mad,58.64919071075874,1.0,0.5757575757575758,0.7878787878787878,0.7307692307692307
1,mean,mahalanobis,iqr,63.50811720191864,1.0,0.48484848484848486,0.7424242424242424,0.6530612244897959
1,mean,knn_full,perentile_same_machie_95.0,2.130398526490559,0.9441340782122905,0.6401515151515151,0.8011363636363636,0.7629796839729119
1,mean,knn_full,perentile_same_machie_99.0,2.478204064203516,0.96875,0.4696969696969697,0.7272727272727273,0.6326530612244898
1,mean,knn_full,perentile_same_machie_99.5,2.813816460097284,0.9574468085106383,0.17045454545454544,0.5814393939393939,0.28938906752411575
1,mean,knn_full,evt_p95_equiv,2.133566911255116,0.949438202247191,0.6401515151515151,0.803030303030303,0.7647058823529411
1,mean,knn_full,parametric_p95_equiv,2.0269021797689937,0.8756218905472637,0.6666666666666666,0.7859848484848485,0.7569892473118279
