clip_name,role,frame_index,phase,feature_delta_t_s,feature_energy_mj,backbone_delta_t_s,backbone_energy_mj,total_delta_t_s,total_energy_mj
1101010001_ToyCar_case1_ab01_IND_ch1_0001,anomaly,0,hop,0.0005300000048009,0.17984602744711486,0.0033100000000558,1.1240949649536904,0.003870000000461,1.3125023140259895
1101010001_ToyCar_case1_ab01_IND_ch1_0001,anomaly,1,hop,0.0005200000014156,0.17699862893918025,0.0033200000034412,1.1282353664277014,0.003870000000461,1.314216776967372
1101010001_ToyCar_case1_ab01_IND_ch1_0001,anomaly,2,hop,0.0005200000014156,0.17682454553906488,0.0033200000034412,1.1266938393825736,0.003870000000461,1.3126002570072846
1101010001_ToyCar_case1_ab01_IND_ch1_0001,anomaly,3,hop,0.0005300000048009,0.1815651593026015,0.0033200000034412,1.1307886362507094,0.0038800000038463,1.3211131905513365
1101010001_ToyCar_case1_ab01_IND_ch1_0001,anomaly,4,hop,0.0005200000014156,0.17658067242674594,0.0033200000034412,1.1303452266853118,0.003870000000461,1.3158340284599808
1101010001_ToyCar_case1_ab01_IND_ch1_0001,anomaly,5,hop,0.0005300000048009,0.18158955450306427,0.0033100000000558,1.1243671311864256,0.003870000000461,1.314517992955341
1101010001_ToyCar_case1_ab01_IND_ch1_0001,anomaly,6,hop,0.0005200000014156,0.17685620227544455,0.0033200000034412,1.1319864179648167,0.003870000000461,1.3177507531719055
1101010001_ToyCar_case1_ab01_IND_ch1_0001,anomaly,7,hop,0.0005200000014156,0.17650278206763595,0.0033200000034412,1.1298725773096632,0.003870000000461,1.315407680840307
1101010001_ToyCar_case1_ab01_IND_ch1_0001,anomaly,8,hop,0.0005200000014156,0.18009144755943582,0.0033100000000558,1.1250146241813068,0.003870000000461,1.3169837333753023
1101010001_ToyCar_case1_ab01_IND_ch1_0001,anomaly,9,hop,0.0005300000048009,0.18119292362058437,0.0033100000000558,1.1275213627457765,0.003870000000461,1.317325090467484
1101010001_ToyCar_case1_ab01_IND_ch1_0001,anomaly,10,hop,0.0005300000048009,0.18167828519571091,0.0033200000034412,1.1305663218575759,0.0038800000038463,1.320979345076251
1101010001_ToyCar_case1_ab01_IND_ch1_0001,anomaly,11,hop,0.0005200000014156,0.18041246156862317,0.0033100000000558,1.1275240342738544,0.003870000000461,1.3199628344397447
1101010001_ToyCar_case1_ab01_IND_ch1_0001,anomaly,12,hop,0.000529999990249,0.18187699189004625,0.0033199999888893,1.133370043617508,0.0038799999892944,1.3241057303804382
1101010001_ToyCar_case1_ab01_IND_ch1_0001,anomaly,13,hop,0.0005200000014156,0.17699445490066798,0.0033200000034412,1.1310396597344208,0.003870000000461,1.3169919272817756
1101010001_ToyCar_case1_ab01_IND_ch1_0001,anomaly,14,hop,0.0005200000014156,0.1761101674446568,0.0033199999888893,1.130940775864692,0.003870000000461,1.3159343704376314
1101010001_ToyCar_case1_ab01_IND_ch1_0001,anomaly,15,hop,0.0005200000014156,0.17677515628584412,0.0033200000034412,1.1292764852816928,0.003870000000461,1.315034401651992
1101010001_ToyCar_case1_ab01_IND_ch1_0001,anomaly,16,hop,0.000529999990249,0.18192706247151974,0.0033199999888893,1.1309401626683164,0.0038799999892944,1.3216267613961417
