held_out_case,pooling,distance_head,threshold_method,threshold,precision,recall,accuracy,f1
1,mean,euclidean,perentile_same_machie_95.0,2.477999687194824,0.9421965317919075,0.6174242424242424,0.7897727272727273,0.7459954233409611
1,mean,euclidean,perentile_same_machie_99.0,5.057064056396484,0.8666666666666667,0.09848484848484848,0.5416666666666666,0.17687074829931973
1,mean,euclidean,perentile_same_machie_99.5,9.234786987304688,0.8,0.030303030303030304,0.5113636363636364,0.058394160583941604
1,mean,euclidean,evt_p95_equiv,2.504659347537177,0.9415204678362573,0.6098484848484849,0.7859848484848485,0.7402298850574712
1,mean,euclidean,parametric_p95_equiv,2.956594991681603,0.9459459459459459,0.5303030303030303,0.75,0.6796116504854369
1,mean,euclidean,kde_p95_equiv,2.6802567524244334,0.9487179487179487,0.5606060606060606,0.7651515151515151,0.7047619047619048
1,mean,euclidean,evt_p99_equiv,5.662611888570273,0.8181818181818182,0.06818181818181818,0.5265151515151515,0.1258741258741259
1,mean,euclidean,parametric_p99_equiv,3.353302162818472,0.9333333333333333,0.3712121212121212,0.6723484848484849,0.5311653116531165
1,mean,euclidean,kde_p99_equiv,8.638900991193701,0.8181818181818182,0.06818181818181818,0.5265151515151515,0.1258741258741259
1,mean,euclidean,evt_p999_equiv,166.95084972164724,0.0,0.0,0.5,0.0
1,mean,euclidean,parametric_p999_equiv,3.861573078599772,0.9130434782608695,0.23863636363636365,0.6079545454545454,0.3783783783783784
1,mean,euclidean,kde_p999_equiv,9.499959424563745,0.0,0.0,0.5,0.0
1,mean,euclidean,mad,2.7234561443328857,0.9487179487179487,0.5606060606060606,0.7651515151515151,0.7047619047619048
1,mean,euclidean,iqr,2.929114878177643,0.9459459459459459,0.5303030303030303,0.75,0.6796116504854369
1,mean,mahalanobis,perentile_same_machie_95.0,52.22008360204556,0.9444444444444444,0.7727272727272727,0.8636363636363636,0.85
1,mean,mahalanobis,perentile_same_machie_99.0,55.72740921325058,0.9947643979057592,0.7196969696969697,0.8579545454545454,0.8351648351648352
1,mean,mahalanobis,perentile_same_machie_99.5,56.278295714552186,0.9946236559139785,0.7007575757575758,0.8484848484848485,0.8222222222222222
1,mean,mahalanobis,evt_p95_equiv,52.245878360206305,0.9444444444444444,0.7727272727272727,0.8636363636363636,0.85
1,mean,mahalanobis,parametric_p95_equiv,52.496584432860615,0.9483568075117371,0.7651515151515151,0.8617424242424242,0.8469601677148847
1,mean,mahalanobis,kde_p95_equiv,52.36884703726473,0.9439252336448598,0.7651515151515151,0.8598484848484849,0.8451882845188284
1,mean,mahalanobis,evt_p99_equiv,55.930827637726395,0.9947089947089947,0.7121212121212122,0.8541666666666666,0.8300220750551877
1,mean,mahalanobis,parametric_p99_equiv,55.956453852460406,0.9947089947089947,0.7121212121212122,0.8541666666666666,0.8300220750551877
1,mean,mahalanobis,kde_p99_equiv,56.16812629578588,0.9946524064171123,0.7045454545454546,0.8503787878787878,0.8248337028824834
1,mean,mahalanobis,evt_p999_equiv,58.07568714008518,1.0,0.6590909090909091,0.8295454545454546,0.7945205479452054
1,mean,mahalanobis,parametric_p999_equiv,59.90813765127105,1.0,0.6060606060606061,0.803030303030303,0.7547169811320755
1,mean,mahalanobis,kde_p999_equiv,58.65087492889835,1.0,0.6287878787878788,0.8143939393939394,0.772093023255814
1,mean,mahalanobis,mad,60.26851009967566,1.0,0.5984848484848485,0.7992424242424242,0.7488151658767772
1,mean,mahalanobis,iqr,66.35017347541313,1.0,0.5681818181818182,0.7840909090909091,0.7246376811594203
1,mean,knn_full,perentile_same_machie_95.0,1.9364966594386201,0.9166666666666666,0.6666666666666666,0.803030303030303,0.7719298245614035
