clip_name,role,frame_index,phase,feature_delta_t_s,feature_power_mw,backbone_delta_t_s,backbone_power_mw,total_delta_t_s,total_power_mw
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,0,hop,0.0005499999970197,327.592498149298,0.0042099999991478,303.02804219488945,0.0047899999917717,305.727757561782
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,1,hop,0.0005200000014156,334.482563446766,0.0042000000103143,302.97189900522176,0.0047500000073341,306.33646804899377
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,2,hop,0.0005200000014156,337.3727197503377,0.0041999999957624,302.74757750719266,0.0047499999927822,306.5171620454889
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,3,hop,0.0005200000014156,337.22833709838744,0.0041999999957624,303.35445043135024,0.0047500000073341,307.0379087916399
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,4,hop,0.0005300000048009,338.33943924502466,0.0041999999957624,304.0869775104272,0.0047599999961676,307.81409078948536
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,5,hop,0.0005300000048009,342.2023773225102,0.0042000000103143,303.6040776166169,0.0047600000107195,307.7609057619716
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,6,hop,0.0005200000014156,336.15556649167763,0.0041999999957624,303.7453058845648,0.0047499999927822,307.22431162109996
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,7,hop,0.0005200000014156,337.8472026518901,0.0041999999957624,304.6175833104957,0.0047500000073341,308.2277744393563
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,8,hop,0.0005200000014156,336.999201949253,0.0041999999957624,304.91844429357803,0.0047499999927822,308.3852639616171
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,9,hop,0.0005300000048009,338.3837358462455,0.0042000000103143,304.9841456786784,0.0047600000107195,308.621057013742
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,10,hop,0.0005200000014156,338.3745368953513,0.0041999999957624,304.7353449680616,0.0047499999927822,308.3740425894708
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,11,hop,0.0005200000014156,343.5001796800643,0.0042000000103143,305.1964098558866,0.0047600000107195,309.2802791903302
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,12,hop,0.0005200000014156,335.7418446963754,0.0041999999957624,304.1051668009898,0.0047499999927822,307.53377359155303
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,13,hop,0.0005200000014156,344.794630810579,0.0042000000103143,304.95998663963786,0.0047600000107195,309.254725548197
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,14,hop,0.0005300000048009,338.3395677977243,0.0041999999957624,305.1147253894134,0.0047599999961676,308.694950882081
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,15,hop,0.0005200000014156,339.8772970690123,0.0042099999991478,304.7409555514571,0.0047599999961676,308.54583950502825
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,16,hop,0.0005200000014156,338.9496469911356,0.0041999999957624,305.14958848241486,0.0047499999927822,308.82934088691985
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,17,hop,0.0005300000048009,340.1162152656379,0.0041999999957624,305.00773352811035,0.0047599999961676,308.7827644053445
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,18,hop,0.0005300000048009,339.83552354514484,0.0041999999957624,304.9074277502348,0.0047599999961676,308.7098152373072
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,19,hop,0.0005300000048009,340.07016628814193,0.0042000000103143,304.82554691065263,0.0047600000107195,308.642923758047
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,20,hop,0.0005200000014156,337.22733717177056,0.0041999999957624,305.5029255366762,0.0047499999927822,308.95836176427787
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,21,hop,0.0005200000014156,345.5609891326126,0.0042000000103143,304.807188568457,0.0047600000107195,309.1828054556081
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,22,hop,0.0005300000048009,338.9505861599362,0.0041999999957624,305.3679231560437,0.0047599999961676,308.98120590987617
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,23,hop,0.0005200000014156,337.2810160391555,0.0041999999957624,304.6236956429265,0.0047500000073341,308.19726746327024
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,24,hop,0.0005200000014156,338.1782545557896,0.0041999999957624,305.1259297679043,0.0047499999927822,308.70306420545813
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,25,hop,0.0005200000014156,337.63359054965196,0.0041999999957624,305.5148983316806,0.0047499999927822,308.9403897534202
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,26,hop,0.0005200000014156,338.5640611101927,0.0041999999957624,305.23682946004084,0.0047499999927822,308.812062661807
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,27,hop,0.0005300000048009,337.9800325821745,0.0042000000103143,304.8073610352744,0.0047600000107195,308.40448688523827
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,28,hop,0.0005200000014156,337.8875307749291,0.0041999999957624,304.82471104424525,0.0047499999927822,308.368361694394
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,29,hop,0.0005200000014156,344.362006954196,0.0042000000103143,305.93490753723734,0.0047600000107195,310.0624549155203
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,30,hop,0.0005200000014156,344.3740198656891,0.0042099999991478,305.1833583899934,0.0047599999961676,309.407538131456
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,31,hop,0.0005200000014156,338.70267866799355,0.0041999999957624,305.366936167722,0.0047500000073341,308.9265925359991
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,32,hop,0.0005200000014156,342.3195065028039,0.0042099999991478,305.67686055434194,0.0047599999961676,309.63521490250247
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,33,hop,0.0005199999868636,339.3653962238538,0.0041999999957624,306.09288047270275,0.0047499999927822,309.65664914124875
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,34,hop,0.0005200000014156,340.3084037953558,0.0042000000103143,305.1012934568296,0.0047500000073341,308.8987769050488
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,35,hop,0.000529999990249,338.0694918238564,0.0042000000103143,305.8745048168599,0.0047599999961676,309.3248609557658
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,36,hop,0.0005200000014156,338.355214175487,0.0042000000103143,306.44773472268,0.0047500000073341,309.83376927298275
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,37,hop,0.0005200000014156,338.6145884847232,0.0042000000103143,306.2282312021546,0.0047500000073341,309.67851662467353
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,38,hop,0.0005199999868636,342.64021433825354,0.0041999999957624,304.70687254502803,0.0047599999961676,308.76482637880173
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,39,hop,0.0005200000014156,340.1912950520606,0.0042000000103143,305.490486568987,0.0047500000073341,309.25099394131814
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,40,hop,0.0005200000014156,337.7064404238973,0.0042099999991478,304.8047803046847,0.0047600000107195,308.36520042412525
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,41,hop,0.0005200000014156,339.809598540855,0.0042000000103143,306.3281835084339,0.0047500000073341,309.9602913084891
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,42,hop,0.0005200000014156,338.7722322324263,0.0042099999991478,305.5470833311564,0.0047600000107195,309.1276865851318
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,43,hop,0.0005300000048009,340.5395938586991,0.0041999999957624,305.9329438061475,0.0047599999961676,309.6774642978151
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,44,hop,0.0005199999868636,341.1482326839175,0.0041999999957624,307.0534900277085,0.0047499999927822,310.75344624288687
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,45,hop,0.0005200000014156,339.1637073363399,0.0042099999991478,306.17651930451643,0.0047599999961676,309.6907436003821
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,46,hop,0.0005199999868636,340.24338093290424,0.0041999999957624,306.0159294579168,0.0047499999927822,309.7525962564721
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,47,hop,0.0005200000014156,339.7672981487649,0.0042000000103143,305.3545885562183,0.0047500000073341,309.0635092892552
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,48,hop,0.0005200000014156,339.763008808381,0.0041999999957624,304.6636746882796,0.0047500000073341,308.4521792500382
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,49,hop,0.0005200000014156,340.7245254145384,0.0042099999991478,305.7816358044895,0.0047599999961676,309.5692530618165
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,50,hop,0.0005200000014156,338.95971521776,0.0041999999957624,305.52578509801265,0.0047499999927822,309.17348312229836
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,51,hop,0.0005300000048009,340.26750163722477,0.0041999999957624,306.17625204032106,0.0047599999961676,309.8618580780036
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,52,hop,0.0005200000014156,339.51757140736976,0.0041999999957624,306.5227792107166,0.0047499999927822,310.04824742593865
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,53,hop,0.0005200000014156,347.86102954510216,0.0042099999991478,306.08267565815163,0.0047599999961676,310.60471418943877
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,54,hop,0.0005200000014156,340.85910878564385,0.0041999999957624,306.4112707619422,0.0047499999927822,310.1330154454048
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,55,hop,0.0005200000014156,347.14169540641717,0.0042099999991478,306.4234820510652,0.0047599999961676,310.84836349285973
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,56,hop,0.0005200000014156,346.3249476307658,0.0042099999991478,306.21779517685303,0.0047599999961676,310.57725155961435
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,57,hop,0.0005200000014156,340.9573223639039,0.0042099999991478,305.8272284435412,0.0047599999961676,309.6402977622596
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,58,hop,0.0005200000014156,341.4855668853888,0.0041999999957624,305.93234785645154,0.0047499999927822,309.80431996156295
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,59,hop,0.000529999990249,342.93477663879287,0.0041999999957624,306.42831767328823,0.0047599999961676,310.3968603307043
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,60,hop,0.0005300000048009,341.11061875216524,0.0042000000103143,306.52938759869653,0.0047600000107195,310.26733455560105
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,61,hop,0.0005199999868636,342.21494166651576,0.0042000000103143,305.87961906161934,0.0047599999961676,309.7843986011095
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,62,hop,0.000529999990249,339.7548126529761,0.0041999999957624,306.00942352547196,0.0047599999961676,309.64717735536624
