clip_name,true_label,head,head_precision,score,decision,sumsq
1400010748_ToyCar_case4_normal_IND_ch1_0748,normal,euclidean,int8,1.0302087169261473,0,1008
1400010336_ToyCar_case4_normal_IND_ch1_0336,normal,euclidean,int8,0.9890148469362641,0,929
1400010489_ToyCar_case4_normal_IND_ch1_0489,normal,euclidean,int8,0.944357990515635,0,847
1400011176_ToyCar_case4_normal_IND_ch1_1176,normal,euclidean,int8,1.1193565242076122,0,1190
1400010007_ToyCar_case4_normal_IND_ch1_0007,normal,euclidean,int8,0.9393273409906674,0,838
1400011271_ToyCar_case4_normal_IND_ch1_1271,normal,euclidean,int8,1.0912550253011755,0,1131
1400010904_ToyCar_case4_normal_IND_ch1_0904,normal,euclidean,int8,1.0594331464161566,0,1066
1400010240_ToyCar_case4_normal_IND_ch1_0240,normal,euclidean,int8,1.1917932710722607,0,1349
1400010386_ToyCar_case4_normal_IND_ch1_0386,normal,euclidean,int8,0.9303167985096552,0,822
1400010734_ToyCar_case4_normal_IND_ch1_0734,normal,euclidean,int8,1.0579413365049408,0,1063
1400010455_ToyCar_case4_normal_IND_ch1_0455,normal,euclidean,int8,1.1356983597823016,0,1225
1400010745_ToyCar_case4_normal_IND_ch1_0745,normal,euclidean,int8,0.9804610443648532,0,913
1400010891_ToyCar_case4_normal_IND_ch1_0891,normal,euclidean,int8,1.0393663078370778,0,1026
1400010447_ToyCar_case4_normal_IND_ch1_0447,normal,euclidean,int8,1.1997181012260258,0,1367
1400010595_ToyCar_case4_normal_IND_ch1_0595,normal,euclidean,int8,1.044923105342172,0,1037
1400010540_ToyCar_case4_normal_IND_ch1_0540,normal,euclidean,int8,1.0424009604493047,0,1032
1400010088_ToyCar_case4_normal_IND_ch1_0088,normal,euclidean,int8,0.883291514238691,0,741
1400010285_ToyCar_case4_normal_IND_ch1_0285,normal,euclidean,int8,0.9943236067422674,0,939
1400011085_ToyCar_case4_normal_IND_ch1_1085,normal,euclidean,int8,1.002759164938568,0,955
1400010060_ToyCar_case4_normal_IND_ch1_0060,normal,euclidean,int8,1.0163176266680742,0,981
1400011162_ToyCar_case4_normal_IND_ch1_1162,normal,euclidean,int8,1.1453915514302733,0,1246
1400010337_ToyCar_case4_normal_IND_ch1_0337,normal,euclidean,int8,1.1352347147906248,0,1224
1400011298_ToyCar_case4_normal_IND_ch1_1298,normal,euclidean,int8,1.1430911041363032,0,1241
1400010021_ToyCar_case4_normal_IND_ch1_0021,normal,euclidean,int8,0.9804610443648532,0,913
1400010918_ToyCar_case4_normal_IND_ch1_0918,normal,euclidean,int8,1.2136789271862911,0,1399
1400010619_ToyCar_case4_normal_IND_ch1_0619,normal,euclidean,int8,1.0820500460063522,0,1112
1400010146_ToyCar_case4_normal_IND_ch1_0146,normal,euclidean,int8,0.8743056090001914,0,726
1400011068_ToyCar_case4_normal_IND_ch1_1068,normal,euclidean,int8,1.2537901628515067,0,1493
1400011257_ToyCar_case4_normal_IND_ch1_1257,normal,euclidean,int8,1.3172662290381336,1,1648
1400011036_ToyCar_case4_normal_IND_ch1_1036,normal,euclidean,int8,1.0634010747111877,0,1074
1400010618_ToyCar_case4_normal_IND_ch1_0618,normal,euclidean,int8,1.0747272681315316,0,1097
1400011120_ToyCar_case4_normal_IND_ch1_1120,normal,euclidean,int8,1.0673542521902373,0,1082
1400010120_ToyCar_case4_normal_IND_ch1_0120,normal,euclidean,int8,1.1240498635517628,0,1200
1400011152_ToyCar_case4_normal_IND_ch1_1152,normal,euclidean,int8,1.1730938230260373,0,1307
1400010244_ToyCar_case4_normal_IND_ch1_0244,normal,euclidean,int8,1.046936446525654,0,1041
1400011044_ToyCar_case4_normal_IND_ch1_1044,normal,euclidean,int8,1.0820500460063522,0,1112
1400010062_ToyCar_case4_normal_IND_ch1_0062,normal,euclidean,int8,0.9911417630420976,0,933
1400010814_ToyCar_case4_normal_IND_ch1_0814,normal,euclidean,int8,0.9314478831808961,0,824
1400011208_ToyCar_case4_normal_IND_ch1_1208,normal,euclidean,int8,1.1784667999478606,0,1319
1400011062_ToyCar_case4_normal_IND_ch1_1062,normal,euclidean,int8,1.0378456540485694,0,1023
1400011268_ToyCar_case4_normal_IND_ch1_1268,normal,euclidean,int8,1.3402458391873349,1,1706
1400010281_ToyCar_case4_normal_IND_ch1_0281,normal,euclidean,int8,1.06488523604015,0,1077
1400010346_ToyCar_case4_normal_IND_ch1_0346,normal,euclidean,int8,0.9587427129624824,0,873
1400010242_ToyCar_case4_normal_IND_ch1_0242,normal,euclidean,int8,0.9647639938708892,0,884
1400010091_ToyCar_case4_normal_IND_ch1_0091,normal,euclidean,int8,0.9365208592446315,0,833
1400010832_ToyCar_case4_normal_IND_ch1_0832,normal,euclidean,int8,1.0250858173665407,0,998
1400010363_ToyCar_case4_normal_IND_ch1_0363,normal,euclidean,int8,0.9927339596717615,0,936
1400011278_ToyCar_case4_normal_IND_ch1_1278,normal,euclidean,int8,1.0839944322034984,0,1116
1400010300_ToyCar_case4_normal_IND_ch1_0300,normal,euclidean,int8,0.8755090584466351,0,728
1400010525_ToyCar_case4_normal_IND_ch1_0525,normal,euclidean,int8,1.0214845009792446,0,991
1400011164_ToyCar_case4_normal_IND_ch1_1164,normal,euclidean,int8,1.070309553422436,0,1088
1400010935_ToyCar_case4_normal_IND_ch1_0935,normal,euclidean,int8,0.9868833469435615,0,925
1400010234_ToyCar_case4_normal_IND_ch1_0234,normal,euclidean,int8,1.0927013546639566,0,1134
1400011171_ToyCar_case4_normal_IND_ch1_1171,normal,euclidean,int8,1.2508474828043565,0,1486
1400010843_ToyCar_case4_normal_IND_ch1_0843,normal,euclidean,int8,1.1263891998252786,0,1205
1400011212_ToyCar_case4_normal_IND_ch1_1212,normal,euclidean,int8,1.2596548999284023,0,1507
1400010303_ToyCar_case4_normal_IND_ch1_0303,normal,euclidean,int8,0.9314478831808961,0,824
1400010804_ToyCar_case4_normal_IND_ch1_0804,normal,euclidean,int8,1.0147624342854096,0,978
1400011142_ToyCar_case4_normal_IND_ch1_1142,normal,euclidean,int8,1.110384528036764,0,1171
1400010505_ToyCar_case4_normal_IND_ch1_0505,normal,euclidean,int8,1.0917373479878427,0,1132
1400011347_ToyCar_case4_normal_IND_ch1_1347,normal,euclidean,int8,1.1444719273948705,0,1244
1400010667_ToyCar_case4_normal_IND_ch1_0667,normal,euclidean,int8,1.2128110837237385,0,1397
1400010105_ToyCar_case4_normal_IND_ch1_0105,normal,euclidean,int8,1.0043329443504634,0,958
1400010141_ToyCar_case4_normal_IND_ch1_0141,normal,euclidean,int8,0.9614843334090033,0,878
1400010100_ToyCar_case4_normal_IND_ch1_0100,normal,euclidean,int8,0.9212181270719282,0,806
1400010976_ToyCar_case4_normal_IND_ch1_0976,normal,euclidean,int8,1.0479416665810564,0,1043
1400010945_ToyCar_case4_normal_IND_ch1_0945,normal,euclidean,int8,0.9943236067422674,0,939
1400010676_ToyCar_case4_normal_IND_ch1_0676,normal,euclidean,int8,1.1618203169855355,0,1282
1400010490_ToyCar_case4_normal_IND_ch1_0490,normal,euclidean,int8,1.0844799840451844,0,1117
1400011247_ToyCar_case4_normal_IND_ch1_1247,normal,euclidean,int8,1.1343068562663425,0,1222
1400011056_ToyCar_case4_normal_IND_ch1_1056,normal,euclidean,int8,1.0752170048933953,0,1098
1400010953_ToyCar_case4_normal_IND_ch1_0953,normal,euclidean,int8,0.9537879370911179,0,864
1400011267_ToyCar_case4_normal_IND_ch1_1267,normal,euclidean,int8,1.1217056485631343,0,1195
1400010527_ToyCar_case4_normal_IND_ch1_0527,normal,euclidean,int8,1.0225147427952979,0,993
1400011048_ToyCar_case4_normal_IND_ch1_1048,normal,euclidean,int8,1.028162620135931,0,1004
1400010294_ToyCar_case4_normal_IND_ch1_0294,normal,euclidean,int8,1.0544522389661128,0,1056
1400010541_ToyCar_case4_normal_IND_ch1_0541,normal,euclidean,int8,1.2175765680293775,0,1408
1400010085_ToyCar_case4_normal_IND_ch1_0085,normal,euclidean,int8,0.9669442542647145,0,888
1400010868_ToyCar_case4_normal_IND_ch1_0868,normal,euclidean,int8,1.0368306458311236,0,1021
1400010471_ToyCar_case4_normal_IND_ch1_0471,normal,euclidean,int8,1.0529533721971127,0,1053
1400011156_ToyCar_case4_normal_IND_ch1_1156,normal,euclidean,int8,1.0116448771965865,0,972
1400010622_ToyCar_case4_normal_IND_ch1_0622,normal,euclidean,int8,1.0761958098342708,0,1100
