held_out_case,pooling,distance_head,threshold_method,threshold,precision,recall,accuracy,f1
1,mean,euclidean,perentile_same_machie_95.0,2.6357498168945312,0.9273743016759777,0.6287878787878788,0.7897727272727273,0.7494356659142212
1,mean,euclidean,perentile_same_machie_99.0,3.472982168197632,0.9646017699115044,0.4128787878787879,0.6988636363636364,0.5782493368700266
1,mean,euclidean,perentile_same_machie_99.5,6.584434509277344,0.8666666666666667,0.04924242424242424,0.5208333333333334,0.0931899641577061
1,mean,euclidean,evt_p95_equiv,2.6513731825547735,0.9325842696629213,0.6287878787878788,0.7916666666666666,0.751131221719457
1,mean,euclidean,parametric_p95_equiv,2.522056844314272,0.8814432989690721,0.6477272727272727,0.7803030303030303,0.7467248908296943
1,mean,euclidean,kde_p95_equiv,2.677721370870867,0.9425287356321839,0.6212121212121212,0.7916666666666666,0.7488584474885844
1,mean,euclidean,evt_p99_equiv,3.6641257228048567,0.9555555555555556,0.32575757575757575,0.6553030303030303,0.4858757062146893
1,mean,euclidean,parametric_p99_equiv,2.911262734531614,0.9736842105263158,0.5606060606060606,0.7727272727272727,0.7115384615384616
1,mean,euclidean,kde_p99_equiv,6.1309503127377285,0.8181818181818182,0.06818181818181818,0.5265151515151515,0.1258741258741259
1,mean,euclidean,evt_p999_equiv,8.724372937159536,0.0,0.0,0.5,0.0
1,mean,euclidean,parametric_p999_equiv,3.419345484365327,0.9655172413793104,0.42424242424242425,0.7045454545454546,0.5894736842105263
1,mean,euclidean,kde_p999_equiv,6.764401949808039,0.0,0.0,0.5,0.0
1,mean,euclidean,mad,2.4261956214904785,0.8663366336633663,0.6628787878787878,0.7803030303030303,0.7510729613733905
1,mean,euclidean,iqr,2.6749634444713593,0.9425287356321839,0.6212121212121212,0.7916666666666666,0.7488584474885844
1,mean,mahalanobis,perentile_same_machie_95.0,53.962816668757355,0.9502762430939227,0.6515151515151515,0.8087121212121212,0.7730337078651686
1,mean,mahalanobis,perentile_same_machie_99.0,61.7502645350811,0.9927536231884058,0.5189393939393939,0.7575757575757576,0.681592039800995
1,mean,mahalanobis,perentile_same_machie_99.5,63.500411588235636,0.9925925925925926,0.5075757575757576,0.7518939393939394,0.6716791979949874
1,mean,mahalanobis,evt_p95_equiv,54.56661216437298,0.9657142857142857,0.6401515151515151,0.8087121212121212,0.7699316628701595
1,mean,mahalanobis,parametric_p95_equiv,52.79740552843214,0.9326424870466321,0.6818181818181818,0.8162878787878788,0.787746170678337
1,mean,mahalanobis,kde_p95_equiv,54.39730878172931,0.9659090909090909,0.6439393939393939,0.8106060606060606,0.7727272727272727
1,mean,mahalanobis,evt_p99_equiv,60.55670117157874,0.9857142857142858,0.5227272727272727,0.7575757575757576,0.6831683168316832
1,mean,mahalanobis,parametric_p99_equiv,57.94175693847672,0.9743589743589743,0.5757575757575758,0.7803030303030303,0.7238095238095238
1,mean,mahalanobis,kde_p99_equiv,61.90005694825666,0.9927007299270073,0.5151515151515151,0.7556818181818182,0.6783042394014963
1,mean,mahalanobis,evt_p999_equiv,66.65872480492496,0.9924242424242424,0.4962121212121212,0.7462121212121212,0.6616161616161617
1,mean,mahalanobis,parametric_p999_equiv,64.3061371433728,0.9925925925925926,0.5075757575757576,0.7518939393939394,0.6716791979949874
1,mean,mahalanobis,kde_p999_equiv,66.30441755604942,0.9924242424242424,0.4962121212121212,0.7462121212121212,0.6616161616161617
1,mean,mahalanobis,mad,57.194633725293535,0.9746835443037974,0.5833333333333334,0.7840909090909091,0.7298578199052133
1,mean,mahalanobis,iqr,62.50052672989448,0.9927007299270073,0.5151515151515151,0.7556818181818182,0.6783042394014963
1,mean,knn_full,perentile_same_machie_95.0,1.8500568234042807,0.9420289855072463,0.7386363636363636,0.8465909090909091,0.8280254777070064
1,mean,knn_full,perentile_same_machie_99.0,2.07064094058345,0.9760479041916168,0.6174242424242424,0.8011363636363636,0.7563805104408353
1,mean,knn_full,perentile_same_machie_99.5,2.246633691085914,0.9862068965517241,0.5416666666666666,0.7670454545454546,0.6992665036674817
1,mean,knn_full,evt_p95_equiv,1.8425246182647514,0.9375,0.7386363636363636,0.8446969696969697,0.826271186440678
1,mean,knn_full,parametric_p95_equiv,1.653028135141362,0.8645418326693227,0.821969696969697,0.8465909090909091,0.8427184466019417
1,mean,knn_full,kde_p95_equiv,1.853149687362861,0.9463414634146341,0.7348484848484849,0.8465909090909091,0.8272921108742004
1,mean,knn_full,evt_p99_equiv,2.062613829038594,0.9761904761904762,0.6212121212121212,0.803030303030303,0.7592592592592593
1,mean,knn_full,parametric_p99_equiv,1.8461929069088476,0.9375,0.7386363636363636,0.8446969696969697,0.826271186440678
1,mean,knn_full,kde_p99_equiv,2.122796594895322,0.9748427672955975,0.5871212121212122,0.7859848484848485,0.7328605200945626
1,mean,knn_full,evt_p999_equiv,2.391642245455711,1.0,0.4166666666666667,0.7083333333333334,0.5882352941176471
1,mean,knn_full,parametric_p999_equiv,2.0896644469524177,0.9754601226993865,0.6022727272727273,0.7935606060606061,0.7447306791569087
1,mean,knn_full,kde_p999_equiv,2.3193388167054247,1.0,0.4734848484848485,0.7367424242424242,0.6426735218508998
1,mean,knn_full,mad,1.5796400311470848,0.8681318681318682,0.8977272727272727,0.8806818181818182,0.88268156424581
1,mean,knn_full,iqr,1.7133680847145774,0.8739495798319328,0.7878787878787878,0.8371212121212122,0.8286852589641435
1,mean,knn_clustered_16,perentile_same_machie_95.0,1.9018473687185482,0.9424083769633508,0.6818181818181818,0.8200757575757576,0.7912087912087912
1,mean,knn_clustered_16,perentile_same_machie_99.0,2.0227368839460116,0.9881656804733728,0.6325757575757576,0.8125,0.7713625866050808
1,mean,knn_clustered_16,perentile_same_machie_99.5,2.0617596958728543,0.9938650306748467,0.6136363636363636,0.8049242424242424,0.7587822014051522
1,mean,knn_clustered_16,evt_p95_equiv,1.8919867017920609,0.9424083769633508,0.6818181818181818,0.8200757575757576,0.7912087912087912
1,mean,knn_clustered_16,parametric_p95_equiv,1.7691492687882262,0.8711111111111111,0.7424242424242424,0.8162878787878788,0.8016359918200409
1,mean,knn_clustered_16,kde_p95_equiv,1.904053819595403,0.9424083769633508,0.6818181818181818,0.8200757575757576,0.7912087912087912
1,mean,knn_clustered_16,evt_p99_equiv,2.0373986650384226,0.9880239520958084,0.625,0.8087121212121212,0.765661252900232
1,mean,knn_clustered_16,parametric_p99_equiv,1.9456676697273203,0.9615384615384616,0.6628787878787878,0.8181818181818182,0.7847533632286996
1,mean,knn_clustered_16,kde_p99_equiv,2.0454432504462683,0.9939393939393939,0.6212121212121212,0.8087121212121212,0.7645687645687645
1,mean,knn_clustered_16,evt_p999_equiv,2.1324124987108104,1.0,0.571969696969697,0.7859848484848485,0.727710843373494
1,mean,knn_clustered_16,parametric_p999_equiv,2.1485966365646614,1.0,0.5643939393939394,0.7821969696969697,0.7215496368038741
1,mean,knn_clustered_16,kde_p999_equiv,2.1688680265074676,1.0,0.5568181818181818,0.7784090909090909,0.7153284671532847
1,mean,knn_clustered_16,mad,1.7173789018211947,0.8630705394190872,0.7878787878787878,0.8314393939393939,0.8237623762376237
1,mean,knn_clustered_16,iqr,1.844501229973126,0.91,0.6893939393939394,0.8106060606060606,0.7844827586206896
1,max,euclidean,perentile_same_machie_95.0,3.4512739181518555,0.8782608695652174,0.38257575757575757,0.6647727272727273,0.5329815303430079
1,max,euclidean,perentile_same_machie_99.0,4.607996940612793,0.875,0.10606060606060606,0.5454545454545454,0.1891891891891892
1,max,euclidean,perentile_same_machie_99.5,6.478641510009766,0.8333333333333334,0.03787878787878788,0.5151515151515151,0.07246376811594203
1,max,euclidean,evt_p95_equiv,3.434242509112276,0.8823529411764706,0.3977272727272727,0.6723484848484849,0.5483028720626631
1,max,euclidean,parametric_p95_equiv,3.3412155315747856,0.875,0.42424242424242425,0.6818181818181818,0.5714285714285714
1,max,euclidean,kde_p95_equiv,3.4691822064804203,0.8859649122807017,0.38257575757575757,0.6666666666666666,0.5343915343915344
1,max,euclidean,evt_p99_equiv,4.867917211311785,0.8260869565217391,0.07196969696969698,0.5284090909090909,0.13240418118466898
1,max,euclidean,parametric_p99_equiv,3.8310563941096287,0.9166666666666666,0.2916666666666667,0.6325757575757576,0.4425287356321839
1,max,euclidean,kde_p99_equiv,5.146652607906138,0.8181818181818182,0.06818181818181818,0.5265151515151515,0.1258741258741259
1,max,euclidean,evt_p999_equiv,9.339588196225947,0.0,0.0,0.5,0.0
1,max,euclidean,parametric_p999_equiv,4.465967333946981,0.9024390243902439,0.14015151515151514,0.5625,0.24262295081967214
1,max,euclidean,kde_p999_equiv,7.792139386185448,0.0,0.0,0.5,0.0
1,max,euclidean,mad,3.491837501525879,0.8818181818181818,0.36742424242424243,0.6590909090909091,0.5187165775401069
1,max,euclidean,iqr,3.9511938095092773,0.922077922077922,0.2689393939393939,0.6231060606060606,0.41642228739002934
1,max,mahalanobis,perentile_same_machie_95.0,15.833763256714688,0.9,0.4431818181818182,0.696969696969697,0.5939086294416244
1,max,mahalanobis,perentile_same_machie_99.0,20.200325400908152,0.927536231884058,0.24242424242424243,0.6117424242424242,0.3843843843843844
